date,CNY,ARS,KMF,LBP,KRW,TRY,LKR,BGN,RUB,KES,GIP,UGX,CRC,DJF,UYU,SCR,GNF,FJD,NPR,SLL,GHS,CLP,EUR,SEK,TJS,TZS,STN,PYG,ZAR,DOP,YER,FKP,MDL,AZN,SGD,JOD,BAM,MAD,HUF,ETB,AED,AOA,DZD,PKR,GBP,HKD,GMD,SAR,VND,SVC,TTD,NOK,IRR,ZWL,GYD,JMD,UZS,MNT,PLN,LSL,TMT,KYD,AFN,BYN,CVE,CZK,NGN,BHD,ANG,MKD,LAK,ALL,MYR,GTQ,NIO,BOB,ZMW,ERN,COP,DKK,IDR,OMR,BSD,CDF,TOP,WST,UAH,MRU,BTN,BDT,QAR,SBD,MVR,BZD,SYP,VUV,JPY,KZT,VES,BND,AMD,BWP,MGA,MUR,HNL,CUC,INR,MOP,CUP,PHP,USD,IQD,TWD,THB,MWK,MXN,RON,PEN,XOF,ILS,CHF,XDR,KWD,RSD,BMD,XAF,XAU,KHR,BIF,XAG,LYD,XCD,ISK,XPF,PGK,SHP,EGP,SZL,LRD,TND,KPW,MZN,NAD,CAD,MMK,PAB,BRL,RWF,SRD,AUD,SOS,SDG,GEL,NZD,KGS
2020-01-01,7.799078,66.99934511,491.96775007,1687.79252268,1293.30182666,6.66012821,203.03751114,1.95583,69.49123814,113.47840613,0.84401258,4103.31149826,634.07661655,199.04073571,41.59594395,15.32030942,10671.38561114,2.40459197,128.44320044,10911.70502053,6.38091515,827.81165561,1.0,10.48281957,10.8541387,2572.72873176,24.64859238,7225.24128709,15.70424881,59.60260576,280.21508456,0.84401258,19.33605744,1.89938776,1.50794639,0.79379429,1.95583,10.70667216,330.63417653,35.82811047,4.11172009,539.84432949,133.28475213,173.52529084,0.84401258,8.74211411,57.40437682,4.19848886,25943.45116022,9.79647401,7.55624995,9.7816756,47136.2409664,,235.42379579,148.44819083,10654.07436365,3066.89636463,4.30459437,15.70424881,3.91858949,0.91806954,87.38827621,2.35388003,110.27000006,25.39456531,405.26692901,0.42096848,2.00397192,61.34494766,9927.98912263,121.67877511,4.57975232,8.61794741,37.72522419,7.72715926,15.75793035,16.79395545,3680.25383137,7.47587945,15554.1034822,0.43048506,1.11959703,1888.05574375,2.55744352,2.94512175,26.5072985,42.01649599,79.90245751,94.92806241,4.07533319,9.18762146,17.29828181,2.25363849,576.59114929,129.29603737,122.59589923,427.51281638,51349.82900485,1.50794639,536.16390731,11.94225025,4065.79500313,40.72619919,27.53362368,1.11959703,79.90245751,9.00437754,29.66932129,56.77306449,1.11959703,1342.65527066,33.48899835,33.24139627,824.42904768,21.20305747,4.78078068,3.70922255,655.9570001,3.87123316,1.08689532,0.80790121,0.33948318,117.3891391,1.11959703,655.9570001,0.00073785,4553.9047631,2111.50126031,0.0627133,1.56684739,3.02573512,135.59016912,119.33174227,3.81466758,0.84401258,17.96996783,15.70424881,210.02950886,3.10121571,1007.65863727,68.90441567,15.70424881,1.45359217,1649.01103577,1.11959703,4.50023988,1053.12947807,8.34900893,1.59470676,648.84932549,50.54862376,3.2021263,1.66878148,77.97308479
2020-01-02,7.77937986,66.79948946,491.96774996,1683.59476531,1293.98052768,6.65476575,202.60183081,1.95583,68.98293197,112.71716109,0.85062252,4094.4665617,638.77276428,198.53578977,41.68077064,15.27972184,10684.35133646,2.39447076,128.08057923,10877.81073377,6.3657232,838.89059521,1.0,10.46293005,10.82738487,2566.44610658,24.53223627,7219.34076758,15.77416962,59.1802608,279.54951473,0.85062252,19.24063505,1.89466378,1.50505292,0.79182003,1.95583,10.72080534,328.97414401,35.74273906,4.10149372,538.51089977,133.4998099,172.82675952,0.85062252,8.6990293,57.26152456,4.18804668,25876.53467778,9.77210892,7.5629559,9.83488965,47005.68272378,,233.85080395,148.42273792,10628.91742632,3060.44162226,4.24419326,15.77416962,3.90900486,0.91578626,86.93879539,2.34807747,110.26999997,25.33834795,407.55395418,0.41992148,1.99907789,61.35799204,9950.71009718,121.42891051,4.56497277,8.61691532,37.74174834,7.72121511,15.87257206,16.75218672,3632.46257802,7.47241814,15517.89823471,0.42941439,1.11681245,1883.85800184,2.54498308,2.93548122,26.46031833,42.12086069,79.67687665,94.95866294,4.06519731,9.15574263,17.24978696,2.25428357,575.15709285,128.5421344,121.09640709,427.56994274,52293.24986719,1.50505292,534.84151109,11.84296537,4128.53157759,40.55346364,27.53605072,1.11681245,79.67687665,8.96000018,29.59552987,56.66658531,1.11681245,1334.23471496,33.51498499,33.68867549,822.2899983,21.10000968,4.77795208,3.68730848,655.95699975,3.85429191,1.08559103,0.806291,0.33866166,117.420669,1.11681245,655.95699975,0.00073186,4558.71444177,2101.95753724,0.06217098,1.56635436,3.01821015,137.01153117,119.33174223,3.80508992,0.85062252,17.91331396,15.77416962,209.51426491,3.10402154,1005.17671489,68.75393611,15.77416962,1.45177407,1640.22982668,1.11681245,4.50954708,1060.5170128,8.3271726,1.59960322,644.89119165,50.41999981,3.19402783,1.66886993,77.77919566
2020-01-03,7.78177926,66.83758281,491.96774985,1684.18959617,1301.81530179,6.67624734,202.66078046,1.95583,69.20334445,112.8293331,0.85326341,4121.95165523,638.4041749,198.59139558,41.7744638,15.24792784,10673.70426796,2.40069825,128.8661495,10877.29870393,6.38264657,848.47205104,1.0,10.48420717,10.83099372,2567.15764802,24.53270118,7223.4025559,15.91941981,59.4507701,279.57864173,0.85326341,19.24665674,1.89811762,1.50671778,0.79209978,1.95583,10.72826936,329.46286887,35.74900888,4.10294281,538.69309659,133.32212414,173.01000148,0.85326341,8.68948392,57.19192677,4.18952636,25882.313756,9.7755615,7.56148916,9.85448579,46972.74720916,,233.84334452,148.40639648,10631.43252874,3061.55267263,4.24237285,15.91941981,3.92139755,0.91610974,86.91369851,2.35283562,110.26999993,25.34741147,404.96550536,0.42006984,1.99967246,61.61356028,9925.66401415,121.53661517,4.58153939,8.61465102,37.73331008,7.72139013,15.83948686,16.75810543,3637.39339445,7.47342645,15559.54353859,0.4295661,1.11720703,1881.49440708,2.55529875,2.92226608,26.44282686,41.93357783,80.16556736,94.90926876,4.06663359,9.16001973,17.19891482,2.25375718,575.36030159,128.84354257,120.59076859,427.79854352,54273.46507268,1.50671778,534.85067591,11.84646699,4054.69606347,40.70542273,27.53221072,1.11720703,80.16556736,8.95016844,29.60598627,57.09764045,1.11720703,1333.61718215,33.57356181,33.72656792,824.82555149,21.07520553,4.77584058,3.69932706,655.9569997,3.88234819,1.08404973,0.80793617,0.33863258,117.55372124,1.11720703,655.9569997,0.00072156,4545.42023605,2105.72170044,0.06173122,1.56326798,3.01927606,136.88513507,119.33174222,3.80652311,0.85326341,17.91822949,15.91941981,209.97977404,3.1060217,1005.54656337,68.70713649,15.91941981,1.45084949,1635.56283623,1.11720703,4.51160122,1047.12494493,8.32972739,1.60475991,647.5723511,50.43986593,3.1951838,1.67438129,77.80634799
2020-01-04,7.77375422,66.66370812,491.96775018,1682.19278277,1300.35766902,6.66667683,202.42077693,1.95583,69.30226047,112.55798533,0.85281655,4090.1892384,640.02438908,198.65164305,41.53885921,15.6474494,10418.81952176,2.40080708,128.76261537,10765.74284952,6.38565478,853.0652215,1.0,10.49033064,10.81140303,2560.9748866,24.49448757,7246.56690926,15.97125032,59.22009697,278.05157841,0.85281655,19.2076989,1.89308609,1.50636602,0.79116065,1.95583,10.70720014,329.61573308,35.73559437,4.09807827,538.05323977,133.9389399,172.76591485,0.85281655,8.68082583,57.18862728,4.18455916,25915.91827487,9.76397138,7.59137384,9.8642651,46901.10081915,,233.33734438,146.54409149,10603.6729198,3057.37484589,4.2452881,15.97125032,3.90558855,0.91541608,86.15777719,2.34937671,110.26999997,25.35846829,403.40984523,0.4195718,1.99391937,61.4522763,9936.83583292,121.79715489,4.57972738,8.6030634,38.07815322,7.71687732,15.87142717,16.73823664,3627.08466176,7.47380329,15511.44758506,0.4290568,1.11588244,1867.16081005,2.66479082,2.90325157,26.57977916,41.82797541,80.10116043,94.80206773,4.06181209,9.26046001,17.49022236,2.24926555,574.67814137,127.67941664,120.62799303,427.2529692,54228.47593241,1.50636602,534.21726347,11.8416165,4041.27325287,41.07217975,27.50932714,1.11588244,80.10116043,8.9412506,29.57088474,57.05758547,1.11588244,1328.21682427,33.5848042,33.67407944,824.84792733,21.12595513,4.77210738,3.70136171,655.95699995,3.88556734,1.08569111,0.80786703,0.33889446,117.58880885,1.11588244,655.95699995,0.0007204,4542.49442368,2095.00396726,0.06190552,1.55827321,3.01418002,136.91856252,119.33174226,3.77318405,0.85281655,17.88168026,15.97125032,209.41310153,3.10721714,1004.72433968,68.54571845,15.97125032,1.45037036,1633.88909219,1.11588244,4.53987447,1028.86958321,8.27585403,1.60512325,648.35949632,50.3485282,3.19133394,1.67453233,77.71438945
2020-01-05,7.77464813,66.6749968,491.96775001,1682.66715383,1300.31406226,6.66738368,202.47785871,1.95583,69.30915059,112.56848544,0.85378009,4090.86268034,640.08332782,198.68309917,41.54263193,15.65271596,10419.70134251,2.40149769,128.80107846,10766.72751012,6.38654519,853.16826347,1.0,10.49658577,10.8144518,2561.11454135,24.50052823,7247.24529641,15.97954216,59.22542348,278.10052332,0.85378009,19.20975349,1.89361993,1.5067187,0.79138376,1.95583,10.70768048,329.66930015,35.74567166,4.09923391,538.20496844,133.95148781,172.78731102,0.85378009,8.68234376,57.20508695,4.18573919,25918.09916677,9.76672477,7.59209485,9.86266158,46908.18674926,,233.37450708,146.55670273,10606.6630994,3057.65505095,4.24567927,15.97954216,3.90668991,0.91568194,86.17042026,2.34959523,110.27000006,25.36223276,403.53021836,0.41969012,1.99408674,61.45781798,9922.4492186,121.8328689,4.57975752,8.60364875,38.09560994,7.71850337,15.87232379,16.74295675,3628.99006794,7.47669549,15515.67232247,0.42917779,1.11619712,1867.33096561,2.6652273,2.9037387,26.58223817,41.83506979,80.1250877,94.81537093,4.06295751,9.2630803,17.49081575,2.24947236,574.84019811,127.69296613,120.66223849,427.26358075,54233.42582615,1.5067187,534.36791042,11.84495578,4043.05354669,41.07605618,27.51202842,1.11619712,80.1250877,8.94281408,29.5792236,57.0655812,1.11619712,1328.27481653,33.58637424,33.68124633,824.99247758,21.13072344,4.77320371,3.70131022,655.95700012,3.88658787,1.08513005,0.80809485,0.33898907,117.61424579,1.11619712,655.95700012,0.00072062,4542.92280794,2095.19148925,0.06192323,1.55850044,3.01500312,136.95737695,119.33174226,3.7741444,0.85378009,17.89086005,15.97954216,209.43209593,3.10749292,1005.00766757,68.55682925,15.97954216,1.45098927,1634.11272017,1.11619712,4.54035541,1029.21179209,8.27660258,1.60498395,648.5582776,50.35310642,3.19223388,1.67470402,77.73630457
2020-01-06,7.80354423,66.83805949,491.9677502,1686.34467596,1306.23070519,6.67565772,202.92298897,1.95583,69.14193338,113.19481514,0.84989974,4148.41490337,639.06823123,198.8723431,41.61768422,15.28312703,10674.13344214,2.40662278,129.2514656,10903.73143425,6.38069789,864.58970382,1.0,10.53100021,10.84503895,2570.65957555,24.63144454,7232.47350671,15.8979616,59.49575664,280.04681373,0.84989974,19.26151352,1.89775848,1.50950552,0.79311335,1.95583,10.70744981,329.6472923,35.79410654,4.10819292,539.37663503,133.56938567,173.24031505,0.84989974,8.69090483,57.3099602,4.19488725,25913.75507128,9.78807026,7.56604109,9.84903958,47221.84992975,,233.09880182,148.60310718,10638.78355431,3066.90129264,4.23468543,15.8979616,3.91547439,0.91728206,86.51538392,2.36013093,110.27000002,25.23920943,404.93064041,0.42060736,2.0022309,61.66299484,9933.88488615,122.0806347,4.59092543,8.6215413,37.75287357,7.72836667,15.86334578,16.77954901,3632.69987967,7.47340263,15590.87773099,0.43011577,1.1186366,1887.1622894,2.56030045,2.93010656,26.47644294,42.04499381,80.40526633,94.95170662,4.07183723,9.16912582,17.22068803,2.25498661,576.09652949,129.03110269,121.24854643,426.18183821,60755.62466644,1.50950552,535.76129608,11.89865364,4048.82463669,40.78437461,27.54516705,1.1186366,80.40526633,8.95163197,29.64386992,57.15557603,1.1186366,1331.49398469,33.64507187,33.74620708,825.72621848,21.05432594,4.77724802,3.71312341,655.95700026,3.88623417,1.08391071,0.80814884,0.3390541,117.51198893,1.1186366,655.95700026,0.00071508,4553.84494507,2108.36295683,0.06180269,1.56493238,3.02313905,137.30815838,119.33174227,3.81139363,0.84989974,17.98194874,15.8979616,210.37403081,3.11348918,1006.83932594,69.84594574,15.8979616,1.4503001,1637.73123794,1.1186366,4.53596908,1050.92453583,8.34169874,1.6140228,648.32991872,50.47802415,3.19925234,1.6781812,77.90582854
2020-01-07,7.73572987,66.6231727,491.96775004,1679.09272058,1300.79636677,6.65232106,201.94827834,1.95583,69.0811755,112.81779659,0.84845332,4132.55268978,635.14657423,198.01791179,41.54626832,15.2208361,10626.60120263,2.39716421,128.63192337,10856.04318206,6.34414682,857.39842609,1.0,10.52581051,10.79843408,2560.45990294,24.5838277,7204.89193698,15.93908849,59.25091581,278.84211941,0.84845332,19.18172863,1.88959747,1.5047819,0.78970265,1.95583,10.69369113,331.47386473,35.70644777,4.09052605,538.68132948,133.27345715,172.50607767,0.84845332,8.66179996,57.06261644,4.17684756,25800.6220891,9.74597765,7.53318409,9.86755312,46961.15502362,,233.15086831,147.96207588,10597.2809019,3055.2454135,4.23970746,15.93908849,3.90669118,0.91333733,86.91615492,2.34738507,110.27000001,25.2475875,403.72811178,0.41879858,1.99363961,61.19073863,9887.78538319,121.52106294,4.56003583,8.58552487,37.58993085,7.69698106,15.77678159,16.70739025,3635.68314139,7.47315362,15467.40918536,0.4282661,1.11382602,1877.92187198,2.54770807,2.92098208,26.43449019,41.86759787,80.01985902,94.54514575,4.0543267,9.12969277,17.14633739,2.24523365,573.6190844,128.88565935,120.89224396,424.22564862,60487.33994763,1.5047819,533.322609,11.85597221,4031.31690749,40.57928409,27.42655638,1.11382602,80.01985902,8.92165396,29.51638945,56.67867759,1.11382602,1329.45109492,33.48269712,33.7637781,822.32757503,21.03021879,4.77726055,3.70741348,655.95700025,3.86257253,1.0823077,0.80579493,0.33756992,117.54471385,1.11382602,655.95700025,0.00070895,4539.52209355,2100.76975138,0.06085719,1.55868788,3.01013865,137.30507429,119.33174226,3.79500303,0.84845332,17.90291787,15.93908849,210.0757948,3.10765883,1002.50241818,68.80468661,15.93908849,1.44981044,1628.4028618,1.11382602,4.54892836,1040.47972917,8.30605263,1.62343483,645.06182474,50.28820841,3.1854539,1.68075287,77.4240202
2020-01-08,7.72060265,66.48375036,491.96775002,1675.54062094,1294.3572187,6.57668248,201.81131299,1.95583,68.32922269,112.90521287,0.84809144,4123.21929799,633.96960162,197.63293012,41.43528442,15.17403181,10591.10030695,2.39652847,127.67784738,10822.24186102,6.34242067,844.94714749,1.0,10.50805862,10.77555793,2558.36874339,24.60841538,7192.36251223,15.74434268,59.11934266,278.20247892,0.84809144,19.14129995,1.88569644,1.50099666,0.78803204,1.95583,10.67347939,331.02784433,35.78590767,4.08187259,537.53660873,133.08418094,172.09393328,0.84809144,8.64235025,56.9312279,4.16801149,25752.74348748,9.72536015,7.51399505,9.86031456,46814.262433,,232.68990437,146.50112297,10568.85193538,3049.12225081,4.23906919,15.74434268,3.89209814,0.91140521,86.1386044,2.34834391,110.27000008,25.23951422,402.19943214,0.41791262,1.98942462,61.49719901,9874.7634711,122.07240404,4.55847046,8.56510563,37.50041876,7.67909044,15.73036996,16.67204598,3618.06583536,7.47292521,15432.67701345,0.42736011,1.11146973,1874.382559,2.54757641,2.9262067,26.60773434,41.7278901,79.42634361,94.32085882,4.04574982,9.1191689,17.11676351,2.23961901,572.40560041,128.57400798,121.21812445,424.00753595,62653.79809606,1.50099666,532.02109989,11.84102887,4062.74633024,40.51980389,27.35941974,1.11146973,79.42634361,8.90162075,29.4539479,56.21507848,1.11146973,1328.07594,33.38064383,33.74978107,819.79074026,20.86463798,4.77648877,3.69172834,655.95700013,3.85019198,1.08133399,0.80474584,0.33701868,117.57255814,1.11146973,655.95700013,0.00071399,4532.24878572,2094.97267939,0.06123693,1.55568844,3.00377077,137.10169522,119.33174227,3.78697553,0.84809144,17.81631139,15.74434268,209.77668505,3.11803155,1000.34292131,68.82913412,15.74434268,1.44784257,1620.35204671,1.11146973,4.49954026,1039.43148105,8.28852918,1.61756908,644.3289437,50.1799039,3.18447363,1.67342194,77.26363339
2020-01-09,7.71557397,66.42001268,491.96775015,1673.98751455,1286.92181196,6.5165404,201.31076327,1.95583,68.04135753,112.78894264,0.84986155,4113.48401902,633.28401901,197.41407691,41.57456688,15.05116732,10593.19586511,2.39556377,127.01660292,10842.82683756,6.32426945,851.63621993,1.0,10.53939339,10.76560541,2558.14648565,24.60654486,7211.3645285,15.77791154,59.07525527,277.93050748,0.84986155,19.12797324,1.88385338,1.50117464,0.78730159,1.95583,10.6704352,332.70368114,35.59360847,4.07808899,537.70465819,133.01001868,171.61875601,0.84986155,8.62435537,56.87942739,4.16414805,25732.31417054,9.71634544,7.50569076,9.86070532,46749.93874656,,232.54980391,146.35687028,10562.33306847,3045.49881677,4.24493185,15.77791154,3.89761093,0.91056036,86.61921376,2.35591915,110.27000004,25.23067461,401.95055594,0.41752524,1.98768603,61.53355019,9858.90025258,122.35185335,4.54321177,8.55888206,37.46288709,7.67422135,15.48507538,16.65659218,3614.52370221,7.47315931,15377.72039914,0.42696398,1.11043948,1873.63821176,2.53941312,2.91995694,26.77512892,41.74489095,79.01499401,94.23279543,4.0419997,9.10193368,17.15095013,2.23769836,571.87502133,128.52330547,121.57472342,420.51340189,67513.70787035,1.50117464,531.46668427,11.84472379,4059.9536812,40.5591868,27.33387106,1.11043948,79.01499401,8.88308603,29.42664619,56.26509317,1.11043948,1327.18817455,33.27950423,33.60091575,818.0975039,20.90979864,4.77785915,3.68883284,655.95700029,3.84991812,1.07994575,0.8049024,0.33690481,117.60573008,1.11043948,655.95700029,0.00071664,4533.79629854,2094.20866563,0.06206434,1.55423796,3.00098665,137.53892587,119.33174227,3.78346431,0.84986155,17.7633711,15.77791154,209.43225695,3.13216475,999.43011378,68.77648992,15.77791154,1.45388456,1630.75539929,1.11043948,4.52573479,1038.62329096,8.28090093,1.61981083,644.09334272,50.13315299,3.20907843,1.6807883,77.31462273
2020-01-10,7.69341085,66.50126535,491.96774999,1676.09156395,1288.49936925,6.53301248,201.61054266,1.95583,67.83895301,112.66623957,0.85128305,4082.2392141,634.94780024,197.66607821,41.64795983,15.29562899,10597.44373521,2.40159027,126.80390242,10838.33869671,6.33160193,859.18454622,1.0,10.56656756,10.77918397,2559.22003387,24.61290548,7227.49481584,15.85124403,59.14398824,278.26834856,0.85128305,19.15353524,1.88625166,1.4990647,0.78829116,1.95583,10.66185374,333.84763448,35.79745716,4.08321477,538.39064806,133.20517773,172.13548938,0.85128305,8.63492715,56.89454623,4.169382,25755.64916202,9.728558,7.5131879,9.88020344,46933.11133315,,232.95255696,147.04351142,10573.79936593,3048.62010004,4.23465923,15.85124403,3.9013226,0.91170483,85.88719609,2.3565497,110.26999998,25.25858362,403.02204257,0.41805004,1.99003475,61.59308921,9870.823886,122.4485566,4.53289998,8.5704916,37.50659426,7.68420803,15.54043762,16.677528,3644.76809261,7.47329659,15303.78922326,0.42750063,1.1118352,1875.70951753,2.55447166,2.93677001,26.60722914,41.75822265,78.88267644,94.34707421,4.04708013,9.11636874,17.16116278,2.24019087,572.593816,129.53845105,121.74594995,420.08872407,69156.58922086,1.4990647,532.22401842,11.86388086,4095.33654304,40.63712401,27.3694734,1.1118352,78.88267644,8.89397497,29.4636328,56.19326913,1.1118352,1326.09890888,33.33505637,33.60991694,818.24593155,20.86654948,4.78020238,3.69113807,655.95699988,3.85284739,1.08179687,0.80548639,0.33772797,117.66518289,1.1118352,655.95699988,0.00071286,4532.33511662,2101.29505265,0.06139616,1.5562253,3.00475878,137.00704848,119.33174226,3.83643768,0.85128305,17.78153353,15.85124403,210.77692891,3.11619991,1000.71285798,69.10288236,15.85124403,1.45124242,1622.59218546,1.1118352,4.53278597,1038.51577835,8.28973402,1.61085805,643.95698588,50.14590291,3.20758071,1.67466585,77.46998352
