date,CNY,ARS,KMF,LBP,KRW,TRY,LKR,BGN,RUB,KES,GIP,UGX,CRC,DJF,UYU,SCR,GNF,FJD,NPR,SLL,GHS,CLP,EUR,SEK,TJS,TZS,STN,PYG,ZAR,DOP,YER,FKP,MDL,AZN,SGD,JOD,BAM,MAD,HUF,ETB,AED,AOA,DZD,PKR,GBP,HKD,GMD,SAR,VND,SVC,TTD,NOK,IRR,ZWL,GYD,JMD,UZS,MNT,PLN,LSL,TMT,KYD,AFN,BYN,CVE,CZK,NGN,BHD,ANG,MKD,LAK,ALL,MYR,GTQ,NIO,BOB,ZMW,ERN,COP,DKK,IDR,OMR,BSD,CDF,TOP,WST,UAH,MRU,BTN,BDT,QAR,SBD,MVR,BZD,SYP,VUV,JPY,KZT,VES,BND,AMD,BWP,MGA,MUR,HNL,CUC,INR,MOP,CUP,PHP,USD,IQD,TWD,THB,MWK,MXN,RON,PEN,XOF,ILS,CHF,XDR,KWD,RSD,BMD,XAF,XAU,KHR,BIF,XAG,LYD,XCD,ISK,XPF,PGK,SHP,EGP,SZL,LRD,TND,KPW,MZN,NAD,CAD,MMK,PAB,BRL,RWF,SRD,AUD,SOS,SDG,GEL,NZD,KGS
2019-01-01,7.93570317,43.2146305,491.96774978,1741.86000663,1284.82563716,6.10858198,211.20317919,1.95583,80.46286261,117.58517418,0.91006855,4277.74074314,695.47112552,205.43413077,37.43076185,15.74772312,10490.73332865,2.47677715,128.9055068,9930.22648055,5.64939807,802.10876754,1.0,10.25696946,10.89539928,2657.40470866,24.82102443,6861.77368751,16.56606628,58.39847745,289.17024464,0.91006855,19.81611288,1.96060231,1.57619795,0.81922305,1.95583,11.02506741,323.66042061,32.49296012,4.24343673,356.58563985,136.72708323,161.41807275,0.91006855,9.04220054,57.00522911,4.33298509,26837.39556177,10.11029854,7.85867149,9.95345891,48576.29306606,,242.04147424,147.26286541,9634.23259946,3049.14685235,4.31931051,16.56606628,4.04412973,0.94747945,86.90418119,2.50160181,110.27000001,25.90599617,420.11147267,0.43445397,2.06801072,62.10990964,9882.94362827,124.77183231,4.77745971,8.93122698,37.39327251,7.98872923,13.78995248,17.33194036,3751.81696979,7.51881371,16568.05911749,0.4442754,1.15546269,1871.16361149,2.60969338,3.01911738,32.03807223,41.42333581,80.19005089,96.71500377,4.2058842,9.28978492,17.8795117,2.32701765,595.09056791,131.61461007,126.55603745,444.2291528,735.66286906,1.57619795,558.96461254,12.38029551,4022.84951408,39.64741286,28.15433512,1.15546269,80.19005089,9.31346656,30.61976131,60.20700589,1.15546269,1375.98622119,35.38913729,37.11387492,894.3985968,22.68657229,4.68942203,3.89232426,655.95699962,4.31276999,1.13302406,0.83025601,0.35061555,119.23203751,1.15546269,655.95699962,0.00090085,4643.55280926,2062.581815,0.07459571,1.60220299,3.12265748,133.61696826,119.3317422,3.76784151,0.91006855,20.57099119,16.56606628,181.74142838,3.41425517,1039.99964735,71.17556527,16.56606628,1.55708758,1780.56254825,1.15546269,4.48455344,1027.93564792,8.61546928,1.64288305,666.63405814,55.04317567,3.09570604,1.72169524,80.70904342
2019-01-02,7.79341532,42.99043932,491.96774998,1712.11355685,1270.81263189,6.14229275,207.77079147,1.95583,78.15408389,115.98486634,0.90153852,4220.97247557,682.98479412,201.89915985,36.84270103,15.44345418,10449.47306563,2.42520205,127.86407119,9622.08529623,5.55903766,792.09764855,1.0,10.21262669,10.70970403,2612.30583503,24.44658611,6742.02743713,16.37045181,57.30915463,284.2683097,0.90153852,19.45375786,1.92676511,1.55053801,0.80523284,1.95583,10.90997347,322.21701383,32.25088159,4.17096984,350.84153742,135.09273252,158.82979221,0.90153852,8.89918037,56.07284914,4.25898895,26300.15721319,9.93764088,7.73019584,9.8801425,47793.69604549,,237.25450214,144.05569359,9457.36161792,2998.50526228,4.29231815,16.37045181,3.97505713,0.93129893,85.52836586,2.47046304,110.26999999,25.7750522,412.87627018,0.42703463,2.03295204,61.18071877,9704.05194421,122.67916243,4.70869441,8.77382721,36.88253442,7.84662303,13.59696945,17.03595579,3689.29901651,7.46738771,16398.61026263,0.43668833,1.13573039,1844.58834694,2.58752851,2.97229471,31.48123366,40.71319836,79.54219048,95.26770788,4.13405861,9.10149599,17.5521166,2.28712512,584.90082944,130.13877759,124.12262569,436.70053471,723.40964984,1.55053801,549.40407789,12.1570302,3962.7292401,38.86660834,27.6782974,1.13573039,79.54219048,9.16615578,30.09685523,59.53588539,1.13573039,1351.99563108,34.96403857,36.64330394,893.19305334,22.27328661,4.65950579,3.82798067,655.95699997,4.25206921,1.12267346,0.81900308,0.34479563,116.37904121,1.13573039,655.95699997,0.00088377,4575.11945961,2050.81418343,0.07311746,1.58951063,3.06927806,133.6121833,119.33174223,3.6916856,0.90153852,20.34099835,16.37045181,178.64976439,3.37410478,1022.21373567,70.00130923,16.37045181,1.54306897,1749.95034855,1.13573039,4.32907054,993.37428768,8.46880326,1.62224082,658.05236418,53.94727597,3.04218246,1.70364263,79.33098013
2019-01-03,7.83537427,42.85616116,491.96774995,1718.89808472,1283.15595481,6.24712081,208.55967168,1.95583,78.2768885,116.54556332,0.90256565,4245.52910614,689.05380106,202.72971592,36.97258803,15.54270969,10467.81163367,2.44677735,128.52581355,9651.58610106,5.58310392,792.9318215,1.0,10.26192833,10.7544354,2622.45406917,24.49497326,6774.34571856,16.32566991,57.51759209,285.34987719,0.90256565,19.52725774,1.93440043,1.55500421,0.80842371,1.95583,10.86627432,321.22001138,32.4226892,4.18749799,352.23126383,135.4355452,159.29422736,0.90256565,8.92925081,56.35236358,4.27586588,26433.10043712,9.97702039,7.72619162,9.91497531,47880.52233553,,238.21023017,145.46478622,9501.33149027,3027.19399841,4.29189099,16.32566991,3.990809,0.93498933,85.92480942,2.48515696,110.27000002,25.65909396,414.47482884,0.42872682,2.04073749,61.73099815,9750.81938998,123.61516618,4.72597706,8.81122014,37.02923242,7.8750694,13.682882,17.10346353,3705.52078092,7.46748508,16413.53135337,0.43841878,1.1402309,1846.11104543,2.60979292,2.99901119,31.59074808,40.91398396,79.9538498,95.71155349,4.15044048,9.16211087,17.62208406,2.29656917,587.24048914,131.14960919,123.22758214,434.22188142,725.85461783,1.55500421,551.58850943,12.32806021,3973.02668141,39.33213074,27.77869867,1.1402309,79.9538498,9.19712833,30.2161189,59.93835918,1.1402309,1360.90297037,35.21376037,36.70935259,840.80850013,22.36503026,4.66269654,3.8456143,655.95699975,4.24927902,1.12716248,0.82045317,0.34596176,118.39532168,1.1402309,655.95699975,0.00088443,4570.76205082,2056.6211356,0.07277056,1.59464526,3.08144067,133.80529972,119.33174222,3.71019679,0.90256565,20.4201971,16.32566991,180.0902238,3.38462689,1026.27640114,70.27066984,16.32566991,1.53762375,1759.5177872,1.1402309,4.26910954,997.32089101,8.5007595,1.62530262,660.1551783,54.32808921,3.04432411,1.70496083,79.64323822
2019-01-04,7.83958441,42.65395532,491.9677501,1720.44593898,1275.59446977,6.09522506,208.56470919,1.95583,77.11376091,116.46110316,0.89588617,4250.89013116,689.28067274,202.88830378,37.04484702,15.50907987,10501.49258494,2.44337755,127.74064836,9639.00439339,5.50735697,779.22558196,1.0,10.21350162,10.76411313,2624.9540164,24.53111457,6808.04266074,15.93989608,57.61118021,285.64253104,0.89588617,19.51992307,1.93613479,1.5514965,0.80915169,1.95583,10.86325081,321.05767071,32.45314755,4.1912688,352.85341827,135.66975433,159.6049599,0.89588617,8.94039895,56.42584814,4.27971627,26478.49948623,9.98600462,7.73257397,9.82736965,47923.46576748,,238.40442407,145.64817281,9514.86247128,3035.69539447,4.28847542,15.93989608,3.9944019,0.93581531,85.99618937,2.48108878,110.27000001,25.56942266,414.84630249,0.42911288,2.04285127,61.78767624,9759.41485663,123.76647765,4.70234414,8.81433306,37.01693752,7.88230606,13.6699688,17.11886506,3647.05649533,7.46844091,16229.09354244,0.43881357,1.14125767,1854.85363283,2.56576222,2.97588575,31.63425167,40.9268996,79.46541112,95.6580722,4.15417792,9.14464098,17.63912919,2.29848091,587.74681726,131.48536293,123.58668235,429.15332348,727.11382382,1.5514965,552.08321982,12.11848064,3976.71881691,39.22518106,27.79815186,1.14125767,79.46541112,9.20861092,30.24332828,59.76855975,1.14125767,1354.52884245,35.16376899,36.53559895,823.56998205,22.19643623,4.66243379,3.82595679,655.95700022,4.23194998,1.12513523,0.82033599,0.34616185,118.34823133,1.14125767,655.95700022,0.00088774,4584.25554445,2070.38920635,0.07245874,1.5973725,3.08421537,134.21620722,119.33174227,3.70940202,0.89588617,20.4385817,15.93989608,179.74856016,3.40932495,1027.09405045,70.30092612,15.93989608,1.52907646,1760.81630732,1.14125767,4.2389571,997.55836938,8.51083797,1.60540369,660.6484394,54.16406918,3.0527658,1.69206329,79.71514915
2019-01-05,7.82350669,42.54845492,491.96774972,1717.67725393,1271.64541509,6.08243932,208.22919189,1.95583,77.20450195,116.38597131,0.89571755,4243.43240989,691.6711673,202.76981695,37.0261362,15.89410235,10413.62023411,2.44405815,127.42724986,9798.70247661,5.60539092,776.11440621,1.0,10.23039701,10.74679147,2617.81722973,24.49754297,6849.96318273,15.9423109,57.38675788,284.71042655,0.89571755,19.50801136,1.93701586,1.54887502,0.80784953,1.95583,10.85537086,322.29333739,32.29381446,4.18452386,352.29132751,135.86775313,158.13965781,0.89571755,8.92671954,56.34436809,4.27282899,26434.84323306,9.96993431,7.72926253,9.81480765,47882.40593675,,238.24727416,144.21163474,9502.77167682,2994.83918503,4.29393856,15.9423109,3.98797372,0.93539985,85.81435663,2.47254376,110.26999995,25.55606756,414.74950602,0.42842232,2.0367154,61.48837577,9754.45140407,123.51324502,4.713205,8.80658611,36.96282218,7.84546276,13.7269976,17.09131596,3636.99815478,7.46633182,16293.54398786,0.4381074,1.13942106,1789.46077667,2.65673519,3.0190063,31.79936184,40.84272201,79.27045095,95.24507508,4.14749267,9.3394918,17.84836878,2.29627521,586.98060583,128.67978847,123.61753355,428.49568931,726.19694387,1.54887502,551.19493959,12.18633583,3982.28627511,39.64291784,27.71475021,1.13942106,79.27045095,9.19452112,30.19465819,59.82644523,1.13942106,1355.91302847,35.13272995,36.51595165,831.4874813,22.21844219,4.6630021,3.83429025,655.95699972,4.22911619,1.12407014,0.81929126,0.34669459,118.37150381,1.13942106,655.95699972,0.00088674,4543.70394779,2006.49783171,0.07254986,1.58474138,3.07466355,134.10985121,119.3317422,3.82849964,0.89571755,20.38608695,15.9423109,179.24459885,3.43061841,1025.41218245,70.31379917,15.9423109,1.52306862,1757.91046718,1.13942106,4.23307611,1001.75829772,8.47095306,1.60063382,660.86451151,54.24608669,3.04817921,1.69320764,79.5867427
2019-01-06,7.82480673,42.55920162,491.96775,1717.97878107,1271.84969879,6.08311702,208.26558266,1.95583,77.2453692,116.40516918,0.89580235,4244.18701569,691.79614769,202.8051909,37.03265765,15.89681687,10415.42413744,2.4444872,127.45062319,9800.38625896,5.60576966,776.27571017,1.0,10.23056002,10.748678,2618.27737878,24.50167087,6851.13976305,15.94380317,57.39669496,284.75746614,0.89580235,19.5112023,1.93735589,1.55099318,0.80799135,1.95583,10.85713272,322.28114225,32.29948307,4.18525842,352.35390098,135.89130711,158.16759823,0.89580235,8.92837026,56.35425904,4.27357906,26439.48364979,9.97168447,7.73062084,9.81645394,47890.67374647,,238.28804847,144.2337489,9504.43982694,2995.35265466,4.28463614,15.94380317,3.98867379,0.9355116,85.83054582,2.47297721,110.26999998,25.50755029,414.82602547,0.42849753,2.03706948,61.49878614,9755.73712636,123.53492703,4.71394319,8.80814256,36.96931068,7.84628493,13.72916154,17.09431623,3637.77130268,7.46813907,16297.78055737,0.43818431,1.13962108,1789.77483101,2.65719413,3.01950523,31.80481502,40.84979182,79.28499109,95.26324371,4.14822074,9.34113379,17.85123785,2.2966766,587.08114047,128.69987521,123.63256626,428.57571446,726.31504313,1.55099318,551.29169829,12.18847457,3983.15156797,39.64962299,27.7192939,1.13962108,79.28499109,9.19622136,30.19995867,59.83677175,1.13962108,1356.19367923,35.13891886,36.52090303,831.63650831,22.21736794,4.66377048,3.83540107,655.9569999,4.22922349,1.1242391,0.81943508,0.34675242,118.38936949,1.13962108,655.9569999,0.00088691,4544.4690165,2006.85015202,0.07265906,1.58500742,3.07520327,134.13339787,119.33174223,3.82994673,0.89580235,20.39110946,15.94380317,179.27526531,3.43119166,1025.58324155,70.31638059,15.94380317,1.52358904,1758.22102092,1.13962108,4.23379141,1001.97049556,8.4724707,1.60098735,660.98565573,54.25535125,3.0487143,1.69337906,79.60071364
2019-01-07,7.85727882,42.84233505,491.96775005,1728.84434962,1282.62449485,6.20698082,209.01964715,1.95583,76.45999642,116.84793484,0.89877191,4272.90205181,693.69383562,203.90813994,37.24747283,15.63600451,10547.84391551,2.45601025,128.65768695,9706.29724746,5.60226964,781.63242892,1.0,10.20969041,10.81711362,2640.47044417,24.61034036,6851.77250976,15.92734472,57.85960528,286.99517811,0.89877191,19.67165234,1.94582007,1.55496741,0.81310159,1.95583,10.87993101,321.19126429,32.62691204,4.21172861,354.57150073,136.01536918,160.2733173,0.89877191,8.98550011,56.71287954,4.30060783,26602.81059181,10.03475161,7.78017044,9.79418877,48677.65958421,,239.49495114,146.67214651,9559.49440565,3050.62847291,4.29678062,15.92734472,4.01522484,0.94039957,86.62538172,2.49331942,110.26999999,25.57250705,418.82787069,0.43120761,2.05251064,62.04626303,9810.87442152,123.71001133,4.72090524,8.85525285,37.19315012,7.92253674,13.66564384,17.20243134,3658.63272653,7.46798589,16158.59934997,0.44095566,1.14682876,1856.31837492,2.58642561,2.99283157,31.86817927,41.1113653,80.03588611,96.2166021,4.17445667,9.23613116,17.66160468,2.3088334,590.63405123,130.86932353,124.56133508,431.1773096,730.15873459,1.55496741,554.77293903,12.08464127,4006.79277172,39.12698881,27.93456522,1.14682876,80.03588611,9.25506512,30.39096203,60.13987267,1.14682876,1366.87458971,35.33698344,36.66906021,829.02056776,22.15701831,4.66192407,3.842785,655.95699997,4.25225969,1.12481116,0.82285963,0.34769324,119.12713623,1.14682876,655.95699997,0.0008906,4601.71420743,2082.88217716,0.07311327,1.60233943,3.09927103,135.19893906,119.33174225,3.73529214,0.89877191,20.54997282,15.92734472,180.85479038,3.40708456,1032.17746049,70.67870047,15.92734472,1.52453414,1762.48697163,1.14682876,4.26008722,1006.61958048,8.55193159,1.60543492,665.26109749,54.57930485,3.06763372,1.69601249,80.10383863
2019-01-08,7.84128815,42.78000858,491.96774991,1724.82174114,1285.71807574,6.27847136,208.91555484,1.95583,76.50892238,116.66801623,0.89926145,4264.45948412,691.80378258,203.44372208,37.21215849,15.62573469,10513.1905648,2.44842376,129.03067197,9701.32595588,5.60405381,779.3823259,1.0,10.21996781,10.79240944,2631.05315978,24.56258062,6839.97699029,15.96205585,57.74111674,286.28570628,0.89926145,19.63549483,1.94178435,1.55365293,0.81120969,1.95583,10.86981759,321.90959701,32.54302674,4.20192892,354.74912902,135.66055291,159.8225865,0.89926145,8.96799389,56.70482433,4.29060135,26547.08219805,10.01140314,7.73726728,9.78529075,48908.97618854,,239.17762991,146.59082492,9538.85562614,3042.28574091,4.30004998,15.96205585,4.00730809,0.93821151,86.29380422,2.46950219,110.27000001,25.64500596,418.13275089,0.43020429,2.04751424,61.50435457,9784.76465517,123.98396956,4.70622048,8.83566098,37.09640458,7.90589051,13.66910749,17.16240538,3616.72560693,7.46650826,16172.59386474,0.43992966,1.14416036,1848.13792474,2.57576106,2.98000791,31.85523892,41.01712472,80.26791413,95.94557221,4.16474371,9.18123632,17.67351025,2.30366116,589.286113,130.23730368,124.22779723,429.36508935,804.2180785,1.55365293,554.1869968,12.08150401,3999.49123604,39.36485771,27.86862473,1.14416036,80.26791413,9.23703371,30.32024951,60.04212848,1.14416036,1362.14895015,35.31630252,36.67314369,833.60024644,22.16120418,4.67071035,3.84373445,655.95699997,4.23173987,1.12274453,0.82176396,0.34700605,118.32044613,1.14416036,655.95699997,0.00089086,4585.65212871,2065.46026563,0.0732725,1.58942549,3.09205984,136.10003088,119.33174222,3.75161345,0.89926145,20.50755288,15.96205585,180.52885158,3.40685319,1029.78923736,70.56399834,15.96205585,1.52332995,1755.00912388,1.14416036,4.25871112,1018.6264308,8.53195295,1.60443434,661.22607833,54.32463719,3.05104993,1.70237287,79.916098
2019-01-09,7.8572247,43.14353879,491.96774994,1737.51540671,1289.08335933,6.3206211,210.29825579,1.95583,76.85976365,117.33832558,0.90319369,4307.46746958,697.50643308,204.94333041,37.5013051,15.73372448,10519.47084664,2.45632884,130.59891223,9736.16311507,5.63641587,779.69656299,1.0,10.23912231,10.87195008,2657.81178638,24.64681656,6890.69400408,16.00139078,58.19485569,288.42853177,0.90319369,19.77880564,1.95603756,1.56041599,0.81717972,1.95583,10.8977108,321.34808528,32.47685505,4.23285262,357.35768614,136.27183703,161.01101337,0.90319369,9.03276777,57.09380891,4.32217763,26742.11156269,10.08508113,7.79523139,9.76467768,49253.39409461,,241.55405922,148.11916195,9610.55737655,3066.01227293,4.29792496,16.00139078,4.0361204,0.94511619,86.88405416,2.48557188,110.26999993,25.63853354,420.83812378,0.43337034,2.06260464,61.77790126,9868.38805527,124.65062142,4.72883197,8.89792601,37.4352738,7.96562183,13.76739999,17.28871051,3610.26632183,7.46656069,16264.87733365,0.44316728,1.1525807,1860.63461719,2.59471636,3.00129413,32.10261899,41.31971548,81.24349128,96.73199937,4.19539375,9.24830678,17.85465641,2.3208125,593.62383708,131.31499751,124.90795922,433.17307237,810.14090168,1.56041599,558.75773603,12.17097878,4069.62732806,39.61688498,28.08109835,1.1525807,81.24349128,9.3037508,30.54338857,60.23367108,1.1525807,1375.3732818,35.48436006,36.85292458,837.90211071,22.17572222,4.67282371,3.85189015,655.95699983,4.23510865,1.1256434,0.82551301,0.3495285,118.42934768,1.1525807,655.95699983,0.00089426,4620.09731288,2060.13189346,0.07368453,1.59937393,3.11481504,137.08504795,119.33174222,3.76815901,0.90319369,20.6389277,16.00139078,182.37527318,3.42056757,1037.38791082,71.12503252,16.00139078,1.52281614,1769.7002979,1.1525807,4.24435016,1031.0199847,8.59482127,1.60678437,668.30813745,54.92277771,3.07260887,1.69652868,80.49784856
2019-01-10,7.81977018,42.76316542,491.9677502,1736.59319509,1286.63746056,6.23273487,209.70602347,1.95583,77.17853836,117.07609699,0.90238882,4286.66515629,697.00231789,204.82850184,37.49729993,15.73246376,10544.90336301,2.44028667,130.42740987,9702.15264616,5.62180474,778.82040083,1.0,10.23280241,10.86652131,2652.3386095,24.62588947,6888.11077914,15.96184886,57.68009672,288.39411693,0.90238882,19.7470462,1.95430893,1.55710753,0.81674599,1.95583,10.91131323,321.11227441,32.40919714,4.23060598,357.38744108,136.2624051,161.10763065,0.90238882,9.02923238,57.02558248,4.31988357,26719.44928733,10.07972833,7.80023727,9.75506339,49335.72812328,,241.10779729,148.29258005,9603.45111985,3065.43663849,4.29214172,15.96184886,4.03189198,0.94461448,86.85205172,2.48420447,110.27000006,25.58537418,419.66497409,0.43314033,2.06202248,61.70334113,9860.00287049,125.12581726,4.71326691,8.89086315,37.43796522,7.95760291,13.75291433,17.27953428,3610.41322977,7.4649591,16189.0316504,0.44293206,1.15196895,1877.9248801,2.59179579,2.99406211,32.57109416,41.29801457,81.13680243,96.61295951,4.19316699,9.23146221,17.80729436,2.31948337,593.27394565,130.71720343,124.7501107,432.47519303,914.16614629,1.55710753,559.29963878,12.11649691,4105.22078051,39.53804531,28.06581007,1.15196895,81.13680243,9.30010935,30.52717723,60.17994968,1.15196895,1363.11320913,35.48766095,36.77540859,838.62888629,22.08034091,4.67875173,3.85101009,655.95700008,4.22700545,1.13081149,0.82417011,0.34891774,118.38168826,1.15196895,655.95700008,0.00089351,4614.81915045,2066.31072725,0.07358751,1.59837732,3.11316222,137.69623,119.33174228,3.74557613,0.90238882,20.64768719,15.96184886,182.31217299,3.41961613,1036.85617663,71.21415254,15.96184886,1.52434392,1758.9836222,1.15196895,4.25118475,1030.17382477,8.58807511,1.60257582,666.36325574,54.87939353,3.07220155,1.69707309,80.46146868
