date,CNY,ARS,KMF,LBP,KRW,TRY,LKR,BGN,RUB,KES,GIP,UGX,CRC,DJF,UYU,SCR,GNF,FJD,NPR,SLL,GHS,CLP,EUR,SEK,TJS,TZS,STN,PYG,ZAR,DOP,YER,FKP,MDL,AZN,SGD,JOD,BAM,MAD,HUF,ETB,AED,AOA,DZD,PKR,GBP,HKD,GMD,SAR,VND,SVC,TTD,NOK,IRR,GYD,JMD,UZS,MNT,PLN,LSL,TMT,KYD,AFN,BYN,CVE,CZK,NGN,BHD,ANG,MKD,LAK,ALL,MYR,GTQ,NIO,BOB,ZMW,ERN,COP,DKK,IDR,OMR,BSD,CDF,TOP,WST,UAH,MRU,BTN,BDT,QAR,SBD,MVR,BZD,SYP,VUV,JPY,KZT,VES,BND,AMD,BWP,MGA,MUR,HNL,CUC,INR,MOP,CUP,PHP,USD,IQD,TWD,THB,MWK,MXN,RON,PEN,XOF,ILS,CHF,XDR,KWD,RSD,BMD,XAF,XAU,KHR,BIF,XAG,LYD,XCD,ISK,XPF,PGK,SHP,EGP,SZL,LRD,TND,KPW,MZN,NAD,CAD,MMK,PAB,BRL,RWF,SRD,AUD,SOS,SDG,GEL,NZD,KGS
2018-02-13,7.84271927,24.6978772,491.96774993,1863.97406576,1339.56090626,4.70651762,191.59135039,1.95583,71.42743625,125.00364957,0.8901597,4490.50057928,706.95329292,219.2473448,35.61723973,17.00097142,11163.05020333,2.51348996,127.7471787,9496.27781723,5.53276588,738.26096461,1.0,9.92322388,10.90588656,2789.64440575,24.52903844,6911.96986867,14.76881009,60.56146228,309.06645306,0.8901597,20.62839011,2.10211755,1.63497448,0.87665513,1.95583,11.35312634,312.09573938,34.06685981,4.54092521,260.12483639,141.7150875,136.69534361,0.8901597,9.67284225,58.39755289,4.63675141,28089.27282637,10.81908662,8.32012557,9.74544916,45774.29020259,257.14292223,154.93997663,10138.13586922,2966.63956013,4.16748417,14.76881009,4.32763536,1.01388901,85.27278748,2.46034878,110.27000002,25.38822578,445.74332003,0.46491161,2.20416203,61.5454938,10239.99328947,133.11871438,4.87339223,9.07180975,38.43085236,8.57434605,12.1526356,18.54700563,3590.00741056,7.44995406,16870.67040429,0.47542158,1.23646704,1941.69785868,2.73833604,3.13791387,33.1530009,43.58203205,79.46947352,102.6284729,4.50074003,9.57656573,19.37001689,2.4916391,637.00541084,133.1480103,133.04247976,400.21838504,,1.63497448,596.44697759,11.87560922,3926.63060195,41.10920942,29.1124343,1.23646704,79.46947352,9.96302751,32.76637661,64.31663716,1.23646704,1465.12292941,36.23811479,38.93772547,896.26884057,23.03817269,4.66070102,4.04098003,655.957,4.36923318,1.15443146,0.85265977,0.37098309,118.21485503,1.23646704,655.957,0.00093082,4958.62530862,2177.19858155,0.0746017,1.64901491,3.33741833,125.39842695,119.33174227,3.95447441,0.8901597,21.89482448,14.76881009,155.98557129,2.96268424,1112.79945423,75.20846841,14.76881009,1.55813003,1639.52452452,1.23646704,4.0748639,1049.36455663,9.18334374,1.57370688,719.6178668,22.32559665,3.02755239,1.69731128,84.60648749
2018-02-14,7.86492909,24.72399197,491.96774991,1868.32585194,1335.80290563,4.69921761,192.84234658,1.95583,70.73241879,125.60688124,0.88820577,4500.63216484,707.87957234,219.71858493,35.69717515,17.06805327,11207.86540669,2.52518325,127.68088963,9589.63431575,5.59237933,737.55886122,1.0,9.92377545,10.930729,2796.92170515,24.53118572,6924.946197,14.5593057,60.79449773,309.71321342,0.88820577,20.65480192,2.10702533,1.63348639,0.87870184,1.95583,11.36284416,312.19482975,34.14903334,4.55152683,260.78677444,141.78044693,137.31359088,0.88820577,9.69409708,58.54751129,4.64757675,28147.05437363,10.84434574,8.36329262,9.72390796,45952.85910282,256.95822655,155.07703474,10168.89792302,2963.66624852,4.16849477,14.5593057,4.34460513,1.01717631,85.49607076,2.45948909,110.27,25.38521819,447.0546741,0.46599703,2.20854434,61.40999806,10264.91308481,133.73475175,4.8393777,9.08870003,38.43230607,8.54768,12.20292999,18.59030698,3567.56507493,7.45011092,16872.34494459,0.47653154,1.2393538,1946.22564636,2.74433713,3.13727289,33.19335786,43.68532672,79.42823616,102.83434457,4.51124783,9.6260611,19.34798268,2.49705162,638.43958089,133.43870103,132.65452193,400.01591028,,1.63348639,596.88516191,11.88121896,3921.35925448,40.52391203,29.15536256,1.2393538,79.42823616,9.98491999,32.84287567,64.67280057,1.2393538,1468.45344343,36.14900926,38.85665462,896.79690208,23.05642608,4.66143849,4.0509255,655.95699989,4.37726554,1.15504867,0.85451465,0.37142188,118.08465632,1.2393538,655.95699989,0.00092039,4963.24930497,2182.28360701,0.07407663,1.64909033,3.34574048,125.21008242,119.33174219,3.98490143,0.88820577,21.94748451,14.5593057,156.66348431,2.95593796,1115.44932541,75.43152381,14.5593057,1.55696803,1643.13498856,1.2393538,4.03392718,1053.56232558,9.22007892,1.57417268,721.80269777,22.33864333,3.02797724,1.69005102,84.54747903
2018-02-15,7.91588074,24.62826988,491.96774997,1881.61285443,1330.00982592,4.70658838,193.37173161,1.95583,70.51222173,126.34387385,0.88763242,4533.36571915,712.41733062,221.33869531,35.66990979,17.24443776,11293.37484542,2.51820698,128.2907944,9586.10028093,5.5958343,740.34280936,1.0,9.93740884,11.0108364,2812.24191678,24.54784223,6982.40159669,14.55418528,61.30545805,311.87864557,0.88763242,20.81333216,2.12200989,1.63665142,0.88495092,1.95583,11.38726342,311.42949769,34.39898045,4.58389599,263.33832753,142.41746589,137.99777501,0.88763242,9.76170365,58.94468941,4.68062899,28341.35318884,10.92146764,8.30584265,9.72817468,46281.04162727,259.59521109,156.19675764,10236.22031533,2982.51650602,4.15900664,14.55418528,4.3685861,1.02350535,86.1205386,2.45890646,110.27000002,25.3540818,449.33784379,0.46931107,2.22489165,61.40530577,10331.90680822,132.61496213,4.85971616,9.15848551,39.00485708,8.6559765,12.26576131,18.72251596,3557.65691024,7.44914262,16880.71837505,0.47992049,1.24816773,1960.26031699,2.76446898,3.13216609,33.58017895,43.99850563,79.80764817,103.60587112,4.54333054,9.69830948,19.55796873,2.51544909,643.0946647,133.11708216,132.76074444,399.58439875,,1.63665142,600.74311284,11.85302102,3915.94315127,40.56560473,29.3542951,1.24816773,79.80764817,10.05455476,33.07644487,65.21972561,1.24816773,1479.06888959,36.25859596,39.04588612,904.04338636,23.11945312,4.66335151,4.05166011,655.95699979,4.42041412,1.15246892,0.85573662,0.37444537,118.42153263,1.24816773,655.95699979,0.00092338,4998.9590466,2198.0130013,0.07457329,1.66106694,3.3700372,125.19401168,119.3317422,3.9846544,0.88763242,22.02615092,14.55418528,158.21370588,2.95739407,1123.36336635,75.60093052,14.55418528,1.56246744,1658.86640571,1.24816773,4.03301624,1060.69430879,9.28792738,1.57793381,727.68665628,22.54654824,3.05639896,1.69108365,84.94031287
2018-02-16,7.89088099,24.49577506,491.96774992,1875.63917764,1326.19961853,4.65430328,193.13189363,1.95583,70.01118022,126.05722287,0.88528861,4514.74223933,710.15220782,220.62639036,35.47928534,17.08852563,11257.39361269,2.51018368,128.68029356,9554.29120629,5.56900313,738.34147925,1.0,9.88688577,10.9701556,2802.9316237,24.54479709,6959.37999474,14.45112201,60.92437728,310.94461956,0.88528861,20.66990269,2.11526637,1.63066313,0.88214141,1.95583,11.37616669,311.68093263,34.2902917,4.5693432,258.98263927,142.01681883,137.55482912,0.88528861,9.73204031,58.80105128,4.6657691,28242.3954112,10.88679456,8.4108775,9.65208802,46129.07234585,258.7600493,155.92932637,10203.72596984,2980.11577029,4.16368263,14.45112201,4.36715466,1.02013173,85.84467986,2.43211932,110.26999996,25.34811909,448.53519303,0.46782111,2.2177138,61.44919585,10296.32549555,132.46897269,4.84173797,9.12802909,38.88138624,8.62846503,12.35546739,18.66307639,3541.70135766,7.4484603,16860.84175525,0.47839686,1.24420509,1953.77968843,2.75538984,3.12189928,33.7350443,43.72829962,80.04994933,103.2863717,4.52890654,9.66747411,19.49459112,2.50712451,640.97676367,132.36497184,132.0135019,397.54613464,,1.63066313,598.38800069,11.72737242,3903.516195,40.43558425,29.29701704,1.24420509,80.04994933,10.02400151,32.97143496,65.08766628,1.24420509,1474.17878961,36.20315415,38.89895875,903.17884456,22.99702651,4.65968722,4.03212915,655.95699989,4.41328287,1.15209409,0.85232381,0.37235234,118.25993007,1.24420509,655.95699989,0.00091905,4976.19369206,2190.74496624,0.07418581,1.65027359,3.35812396,124.60314694,119.33174224,4.03308362,0.88528861,21.95762486,14.45112201,159.25055655,2.97594969,1119.71578411,75.72887722,14.45112201,1.55932093,1653.52539604,1.24420509,4.01005668,1056.19835972,9.23723387,1.5698898,724.13252237,22.47508518,3.05974905,1.68186776,84.81621541
2018-02-17,7.87367013,24.53952869,491.96774988,1871.16365134,1323.21202278,4.65062118,192.67090735,1.95583,70.07716459,125.89024334,0.88485269,4500.95113757,708.40205128,220.041451,35.37387803,17.04665647,11228.90045994,2.49302314,128.22736255,9531.55719023,5.67132551,736.61159359,1.0,9.89112944,10.94397934,2792.64632823,24.54558347,6942.76348514,14.46905391,60.78366987,310.18113687,0.88485269,20.61558335,2.11022569,1.62798371,0.8800365,1.95583,11.37338701,312.77577077,34.22709063,4.55844014,258.35486122,141.72670222,137.28046646,0.88485269,9.70832442,58.66082796,4.65463595,28179.00014658,10.86081721,8.39018805,9.65685385,46018.02762824,258.0901659,155.55122462,10175.65479947,2972.99309889,4.16229137,14.46905391,4.34432689,1.01782023,85.61917333,2.42585803,110.26999996,25.36538182,448.08629146,0.46670483,2.21191765,61.42940911,10297.92901911,132.37783881,4.8324211,9.10140001,38.78863291,8.55461152,12.34424641,18.61854379,3517.97539903,7.45189275,16835.63391454,0.47725534,1.24123625,1949.08647195,2.74836056,3.11344043,33.65797041,43.61977762,79.76818819,103.02951054,4.51809996,9.64068222,19.44382875,2.50065165,639.37072439,131.96878023,131.82479628,396.72049991,,1.62798371,596.96016648,11.69877031,3894.377704,40.3506743,29.22248584,1.24123625,79.76818819,9.99957414,32.8927607,64.86310058,1.24123625,1470.53234127,36.12482327,38.88619344,897.85237186,23.05023256,4.66636427,4.05359842,655.95699975,4.4061704,1.15053716,0.85028996,0.37246784,118.63125696,1.24123625,655.95699975,0.00092129,4963.92483014,2185.49647025,0.07448828,1.64589127,3.35058372,124.37186876,119.33174225,3.96574978,0.88485269,21.88375315,14.46905391,158.86747095,2.94703828,1117.13768197,75.51365039,14.46905391,1.5568968,1649.21717529,1.24123625,4.01077152,1053.63700772,9.21459799,1.5669586,722.3995339,22.41751577,3.05244808,1.68075674,84.61383256
2018-02-18,7.87445692,24.53163496,491.96775006,1871.3617474,1323.6012221,4.65128555,192.69576797,1.95583,70.09614269,125.93509309,0.88496293,4501.76929691,708.50625162,220.08868349,35.38204023,17.04903607,11230.48439109,2.49328707,128.23301627,9532.85202573,5.65716381,736.68957707,1.0,9.88761656,10.94513795,2793.182734,24.56537276,6943.70824729,14.47189291,60.79276164,310.25502606,0.88496293,20.61971768,2.11044909,1.62811756,0.88012967,1.95583,11.37814659,312.42586661,34.23071418,4.55892273,258.3883792,141.74632831,137.3289496,0.88496293,9.70946842,58.66703826,4.65512872,28181.93521335,10.86196702,8.39143918,9.65821629,46025.59120312,258.13679618,155.62959233,10176.73207405,2973.40559224,4.16338521,14.47189291,4.34478681,1.01792799,85.63339768,2.42628058,110.27,25.36864506,448.14140871,0.46675424,2.21218948,61.43888659,10287.11206812,132.39185337,4.83364333,9.10374279,38.79273938,8.56760298,12.34413077,18.6205149,3517.88243955,7.45222259,16838.21193206,0.47730587,1.24136766,1949.35275334,2.74896026,3.11419704,33.66263267,43.62683357,79.7717053,103.24136085,4.51857828,9.64169666,19.44735556,2.50109749,639.48941184,132.01444276,131.81344384,396.83488957,,1.62811756,597.02336537,11.69999961,3892.86983894,40.36156726,29.2275028,1.24136766,79.7717053,10.00075248,32.89624299,64.88044032,1.24136766,1470.78432965,36.12934431,38.90196153,898.03994616,23.07009593,4.6651094,4.05963695,655.95699999,4.40619064,1.15084171,0.85037997,0.37254727,118.4572561,1.24136766,655.95699999,0.00092138,4964.66992016,2185.7916737,0.07450573,1.64621468,3.35093844,124.38503575,119.33174225,3.99592361,0.88496293,21.89100999,14.47189291,158.89014683,2.9478001,1117.25595092,75.53153154,14.47189291,1.55731482,1649.81891619,1.24136766,4.01138625,1053.78301877,9.2159767,1.56728737,722.52216142,22.42104445,3.05277123,1.68107131,84.62279045
2018-02-19,7.86909246,24.66853605,491.96774969,1870.6089622,1324.05465422,4.65675933,192.86723308,1.95583,69.90868064,125.53743318,0.88580566,4500.86636491,708.58956442,220.04282147,35.34131971,17.16637514,11228.50393059,2.4922841,128.57181064,9529.82554787,5.54481981,737.67828099,1.0,9.90994353,10.94780938,2795.59366109,24.54210221,6939.47573652,14.49224278,61.10328327,310.15293561,0.88580566,20.51769024,2.10960013,1.62974771,0.87977562,1.95583,11.36713394,311.03658135,34.21694432,4.55708883,259.28178113,142.01899002,137.04314142,0.88580566,9.70612819,58.6434385,4.65325612,28180.98542449,10.85759762,8.3598693,9.65379708,46129.11221736,258.0752603,155.65381865,10172.63832078,2970.00494557,4.1341434,14.49224278,4.34303905,1.01757502,85.74355919,2.42588627,110.26999999,25.29639879,447.95368698,0.46656648,2.21186252,61.43879456,10268.39475915,132.39299962,4.83178959,9.10483503,38.4636914,8.605229,12.31868144,18.6130245,3515.94766906,7.44738607,16818.65635597,0.47711386,1.2408683,1948.77480227,2.76182713,3.11149043,33.64602137,43.61631697,79.98246387,102.97349885,4.51676061,9.63782413,19.44435244,2.50071009,639.3296566,130.04707745,132.19817473,396.1286701,,1.62974771,596.62188415,11.7618176,3893.16661904,40.79611977,29.17891849,1.2408683,79.98246387,9.99731203,32.88300995,64.90749033,1.2408683,1470.42802043,36.05827464,38.9616502,899.99306475,22.97575903,4.66190138,4.03372421,655.95699985,4.35359177,1.15311254,0.8500379,0.37269107,118.32514401,1.2408683,655.95699985,0.00092055,4972.63450533,2185.13425758,0.07427287,1.64837086,3.34950555,124.5174195,119.33174217,4.02227428,0.88580566,21.88706668,14.49224278,159.67419595,2.96753249,1116.84335373,76.80887277,14.49224278,1.5588511,1644.12868977,1.2408683,4.00624522,1053.63537606,9.23812477,1.56768033,722.18689038,22.4563749,3.05826668,1.68304201,84.58626921
2018-02-20,7.83156452,24.57805681,491.96775007,1861.73285345,1325.35796604,4.68987248,192.03937887,1.95583,69.80517112,125.09072362,0.88110456,4487.90766317,704.52374289,218.98753268,35.18229919,17.0352409,11177.54029188,2.48045812,128.8149092,9485.04748159,5.55069046,734.00253634,1.0,9.97502199,10.89833021,2780.00142315,24.53205075,6911.34381126,14.49141872,60.59192197,308.65968346,0.88110456,20.48088795,2.09959,1.62809129,0.87560106,1.95583,11.35133626,311.96861133,34.04840147,4.53546528,259.17671062,141.53240489,136.68749377,0.88110456,9.66265153,58.36517322,4.63117625,28037.29867457,10.80607792,8.25034267,9.67478561,45912.14711056,256.84368975,154.29363319,10124.36877552,2958.50380893,4.14813475,14.49141872,4.32243117,1.01316484,85.23165058,2.4204625,110.27000008,25.34154044,445.82811407,0.46435261,2.20123255,61.44654831,10225.81786435,132.06294309,4.80939824,9.05998485,38.2866218,8.54578578,12.21141447,18.52470501,3530.34619858,7.4475181,16768.56497038,0.47484994,1.23498033,1942.43581338,2.75766025,3.09882683,33.54333507,43.53270421,80.13369157,102.54995427,4.49532842,9.59209246,19.35130707,2.48877687,636.28975635,129.14797994,132.40999377,395.39577816,,1.62809129,593.5068319,11.75046956,3877.93232332,40.77620883,29.07094567,1.23498033,80.13369157,9.95253108,32.72697885,64.54062373,1.23498033,1463.50264832,36.04420651,38.91894598,895.07784297,23.02477928,4.66254639,4.02521391,655.95700009,4.31506238,1.15521337,0.85053113,0.37107856,118.1288117,1.23498033,655.95700009,0.00092761,4958.4551329,2176.22243356,0.07469634,1.64225776,3.33369273,124.11584056,119.33174223,4.00318861,0.88110456,21.86530291,14.49141872,158.79874251,2.9507869,1111.41686771,75.58651215,14.49141872,1.5585931,1628.96121996,1.23498033,4.0078723,1048.75624763,9.17818584,1.5628185,718.75882396,22.34874937,3.04334082,1.67875296,84.11697993
2018-02-21,7.80635193,24.50407332,491.96774983,1856.591282,1320.28672869,4.6643453,191.17279145,1.95583,69.80705845,124.89572677,0.88322618,4477.03189692,702.70821926,218.38946401,35.12168467,17.03851713,11071.06739452,2.4794575,128.24346937,9459.04580045,5.50451222,732.8805924,1.0,9.96938599,10.86823215,2773.13468296,24.50457603,6897.91988087,14.33261116,60.44704959,307.85249255,0.88322618,20.49469221,2.09379151,1.62648764,0.8731829,1.95583,11.3350203,312.35792264,33.92974355,4.52293962,261.71353965,141.28884052,136.18034694,0.88322618,9.63725804,58.21891788,4.61838627,27980.18269439,10.77623464,8.31730213,9.66447079,45814.14464612,256.13992571,154.99225187,10092.71346869,2950.20551585,4.1721573,14.33261116,4.32292168,1.00982043,85.07875992,2.41382443,110.26999999,25.34830754,441.60352571,0.4630702,2.19531947,61.4280183,10241.86412591,132.02239013,4.81410015,9.03611905,38.22419468,8.53566229,12.16673942,18.47354509,3546.88664036,7.44701217,16775.39585228,0.47353854,1.23156967,1934.16532166,2.75091706,3.09586671,33.37526564,43.41325912,79.77820802,102.2536318,4.48291361,9.55305702,19.02773255,2.48191466,634.52229151,128.66156144,132.57265862,393.35152739,,1.62648764,591.7199543,11.7505391,3868.32973934,40.76517113,29.00753205,1.23156967,79.77820802,9.92637578,32.63659633,64.12058923,1.23156967,1458.02803704,35.93141164,38.77217188,892.64126889,22.99030807,4.66057546,4.00069486,655.95699968,4.29807955,1.15456524,0.84951062,0.36931184,118.04180216,1.23156967,655.95699968,0.00092708,4921.63054465,2168.75266914,0.07405209,1.64112329,3.32490001,123.92657516,119.33174224,3.99213119,0.88322618,21.79289247,14.33261116,158.26255232,2.94353001,1108.34387666,75.09774921,14.33261116,1.56148042,1637.89884638,1.23156967,4.01364684,1046.10560327,9.15263392,1.57243135,718.05791762,22.24623075,3.04871064,1.67828597,83.88467299
2018-02-22,7.82839197,24.59463,491.96775011,1858.40481354,1328.36594011,4.66363743,191.32657453,1.95583,69.73590002,125.4051839,0.88428471,4502.03978895,704.52456572,218.60967701,35.1585333,17.13106365,11155.18385231,2.49328279,128.76591561,9512.17789382,5.51505929,731.69310524,1.0,10.01492631,10.87749279,2775.26591998,24.51870774,6910.8772179,14.39055569,60.67247383,308.04865034,0.88428471,20.56896925,2.09583676,1.62592138,0.87403583,1.95583,11.33791221,312.78488192,33.97712538,4.52735766,262.02117306,141.42431433,135.02744497,0.88428471,9.64623935,58.21122364,4.62289755,28004.09351413,10.78676094,8.20304015,9.69566779,45875.7187002,256.39484264,154.82524809,10117.98176193,2950.65406841,4.17759683,14.39055569,4.32685858,1.01095107,84.99370868,2.41625139,110.26999999,25.32801281,443.81208233,0.46352253,2.19745012,61.43489553,10213.04307542,132.37710887,4.82385259,9.04553962,38.2280436,8.54929246,12.18021389,18.49159018,3543.26514338,7.44653007,16838.04063158,0.4740011,1.23277268,1936.0862564,2.73038335,3.07961257,33.47627951,43.47245228,80.10321342,102.34114152,4.48729255,9.55263412,19.05896467,2.4844279,635.16556553,132.52168076,131.86157162,394.90571378,,1.62592138,592.4335747,11.71836756,3869.98625212,40.97822193,29.01631433,1.23277268,80.10321342,9.93562653,32.66847599,63.9445784,1.23277268,1459.89801595,36.07786824,38.81749488,894.42612058,22.98887909,4.65583163,4.00900991,655.95699997,4.30798684,1.15203752,0.85116827,0.36978025,118.03372473,1.23277268,655.95699997,0.00092704,4925.11151636,2170.90223202,0.07404065,1.64088658,3.32795701,123.89776347,119.33174224,3.99603145,0.88428471,21.80454278,14.39055569,159.97704738,2.95506846,1109.59507604,76.15824959,14.39055569,1.56601582,1651.95731281,1.23277268,4.01564028,1047.75367012,9.17233791,1.57022901,718.68922482,22.20116517,3.043039,1.67734851,83.74840891
2018-02-23,7.79688126,24.57255018,491.96775016,1854.53709014,1324.53620664,4.66015523,190.8974227,1.95583,69.2697632,125.33462492,0.8797765,4489.98468192,704.32390357,217.98586683,35.04251372,16.92204854,11124.28319575,2.48409598,128.28406088,9502.37300637,5.51769295,725.40532965,1.0,10.03852424,10.85510085,2770.97738192,24.75696029,6890.52306657,14.20810182,60.61913411,307.28170533,0.8797765,20.46940514,2.0914749,1.6248222,0.87221678,1.95583,11.3353538,313.07151146,33.90950511,4.5179353,262.08889379,141.31967804,136.18921568,0.8797765,9.62474651,58.02778578,4.61327634,27985.48930501,10.76431147,8.29181664,9.64443846,45806.74805677,254.3375911,154.95596798,10081.48110204,2945.72454407,4.17179862,14.20810182,4.30551916,1.00964431,84.7296297,2.39870712,110.27000001,25.3541186,442.94086251,0.46255784,2.19265162,61.51363313,10191.71312313,132.10326397,4.81898278,9.02469771,38.45394138,8.51078605,12.09000337,18.45310537,3501.19863542,7.44594172,16825.23281682,0.4730146,1.23020703,1932.02983467,2.7264605,3.0669133,33.29550335,43.36315419,79.80345934,102.06435215,4.47795357,9.53534563,19.25220342,2.47904627,633.80978234,132.16419969,131.19975809,393.63353094,,1.6248222,591.2744074,11.69183865,3860.38419381,41.09379163,28.9268539,1.23020703,79.80345934,9.9134889,32.60048616,63.69257617,1.23020703,1457.67241292,36.03245976,38.66505711,892.36547368,22.82364493,4.65345503,4.00282819,655.95700021,4.29509611,1.15029048,0.8480682,0.36985718,118.03310743,1.23020703,655.95700021,0.00092555,4911.77064953,2166.36089417,0.07432673,1.6423717,3.32085062,123.72179057,119.33174224,3.94739526,0.8797765,21.76191218,14.20810182,160.25483009,2.9485672,1107.0697402,75.34818579,14.20810182,1.55702496,1645.94536574,1.23020703,3.97820786,1045.26740606,9.12561545,1.57156528,717.15210025,22.25387258,3.03503647,1.68674223,83.57411121
2018-02-24,7.78506355,24.53073273,491.96774983,1853.47342979,1323.04448762,4.66048727,190.78800056,1.95583,69.32528633,125.16327654,0.88024761,4490.13985438,701.82402422,218.03098429,35.04079121,16.91794018,11114.69307451,2.48267069,128.23981501,9442.5711077,5.49402444,726.0206037,1.0,10.04545945,10.84887496,2765.76719921,24.53211161,6870.45407888,14.1980922,60.28245441,307.25240385,0.88024761,20.46505213,2.09027534,1.62238112,0.87171652,1.95583,11.32370565,312.80684063,33.8727639,4.51534406,261.93322466,141.1934839,135.85987231,0.88024761,9.61783361,57.97099507,4.61063042,27963.55306332,10.75813765,8.29384776,9.64843442,45780.82945813,253.6738665,154.57292328,10078.83810366,2944.04121264,4.17498448,14.1980922,4.31555006,1.00865136,84.73614296,2.39757818,110.27000002,25.35906533,442.62013029,0.46229254,2.19158636,61.53655113,10204.34078336,132.10992662,4.81903796,9.02146697,38.42192019,8.52659304,12.07387876,18.44252169,3496.69075595,7.44618474,16808.12317278,0.47274331,1.22950145,1930.9320208,2.72310033,3.07145006,33.27645729,43.33992597,79.7759347,102.04216974,4.47538526,9.54953797,18.98350298,2.47781431,633.47547082,132.10992662,131.37719351,393.29908208,,1.62238112,590.9352861,11.68727384,3860.69755705,41.06535193,29.00639695,1.22950145,79.7759347,9.90636862,32.58178832,63.71875269,1.22950145,1456.86882189,36.00588389,38.61235894,889.48471763,22.79619626,4.65343552,3.99378964,655.95699977,4.28729784,1.15109381,0.84758136,0.36946514,117.8794703,1.22950145,655.95699977,0.00092524,4906.94027058,2165.12743228,0.07438105,1.64138448,3.31929413,123.62637414,119.33174221,3.9288865,0.88024761,21.72752994,14.1980922,160.08108453,2.9520333,1106.56253932,75.35613839,14.1980922,1.55270564,1645.08225155,1.22950145,3.98145964,1044.6211529,9.12904847,1.56742633,715.57106281,22.15696739,3.03305696,1.68565281,83.5261777
2018-02-25,7.78398702,24.52866241,491.96774992,1853.26214613,1322.79274917,4.65934233,190.76614226,1.95583,69.20967852,125.14900872,0.88017091,4489.62795087,701.74402095,218.00264011,35.03679679,16.91601165,11113.42607331,2.48238768,127.93186593,9441.4947173,5.49340103,725.93784217,1.0,10.04440453,10.84763826,2765.45155308,24.52983415,6869.67089274,14.19453083,60.27558261,307.21737912,0.88017091,20.46271925,2.09003706,1.62212603,0.87161716,1.95583,11.32241753,312.78672233,33.86890263,4.51482934,261.90553454,141.17738878,135.8443852,0.88017091,9.61649597,57.96438676,4.61010484,27960.36853909,10.75691129,8.29290231,9.64683494,45775.27619712,253.65388993,154.440808,10077.68918305,2943.70561149,4.17384298,14.19453083,4.31505812,1.00853638,84.7275605,2.39725458,110.26999996,25.35550406,442.56957719,0.46223985,2.19133654,61.54097889,10202.71617853,132.09486697,4.81848861,9.02043859,38.41754034,8.52562107,12.07267203,18.44041936,3496.38677463,7.44487235,16805.41162809,0.47268942,1.22936129,1930.71190738,2.72279044,3.07109993,33.272664,43.3349855,79.58436449,102.08807639,4.4748751,9.54844923,18.98133899,2.47753185,633.40336587,132.09486697,131.36101203,393.2542486,,1.62212603,590.8679234,11.6859398,3860.19455167,41.060669,29.00309041,1.22936129,79.58436449,9.90499085,32.57807421,63.71148925,1.22936129,1456.79088503,36.00551638,38.60797071,889.38144348,22.79529899,4.65290965,3.99333437,655.9569998,4.28709412,1.15088059,0.84748474,0.36942304,117.86622618,1.22936129,655.9569998,0.00092515,4906.38091197,2164.88062213,0.07437843,1.64131174,3.31891575,123.61228156,119.33174223,3.92859555,0.88017091,21.72586741,14.19453083,160.06283635,2.95239265,1106.43639854,75.34754829,14.19453083,1.55260821,1644.88541893,1.22936129,3.98089768,1044.50203132,9.13962529,1.56724119,715.48949205,22.04453902,3.03271121,1.68569381,83.51665628
2018-02-26,7.76290743,24.66824055,491.96775007,1853.55136905,1315.65040688,4.66100568,190.45841385,1.95583,68.73351068,124.99275632,0.88130115,4477.96050882,701.50222281,218.03026973,34.98029027,16.92012044,11120.41816666,2.48277541,128.10582506,9442.76381607,5.49109862,722.57227434,1.0,10.03604351,10.8489618,2768.31694178,24.50652775,6855.8405803,14.28512945,60.20634372,307.36765708,0.88130115,20.51086069,2.09036324,1.61972436,0.87175318,1.95583,11.32247254,313.68574275,33.89310575,4.51553393,261.87811027,141.21504381,135.25144557,0.88130115,9.61880821,57.97343277,4.6108243,27967.39675932,10.75859003,8.30115477,9.63303268,45828.57034673,255.71718059,154.29413605,10079.26192261,2942.87347337,4.16928542,14.28512945,4.30343601,1.00850445,84.62614238,2.49595384,110.27000001,25.37707799,443.27352864,0.46231198,2.19745534,61.44193068,10217.82492141,132.21513074,4.80343619,9.02179805,38.42412431,8.5274315,12.02191198,18.4432972,3501.16425466,7.4455199,16798.36095961,0.47276319,1.22955315,1930.97173987,2.74627786,3.06544532,33.32939932,43.34616531,79.69258168,102.09763338,4.47557346,9.5499395,19.21505165,2.477876,633.4844187,129.29883309,131.51544813,392.38515069,,1.61972436,591.21833067,11.61078802,3860.61116377,40.56518008,28.98717261,1.22955315,79.69258168,9.90737246,32.58315839,63.81166086,1.22955315,1456.90304818,35.94128702,38.50741859,890.0648761,22.93231009,4.65631123,3.99527805,655.95700035,4.28405743,1.15439976,0.84621121,0.36835792,117.92084653,1.22955315,655.95700035,0.00092371,4915.7129519,2165.1731849,0.07410433,1.63557464,3.31939488,123.69875059,119.33174226,3.98559638,0.88130115,21.72018007,14.28512945,160.45282579,2.95355767,1106.60514962,75.50749867,14.28512945,1.560585,1646.29192119,1.22955315,3.98150317,1041.3285919,9.14250784,1.56739713,715.6000625,22.24154132,3.03446551,1.68236485,83.68584192
