date,CNY,ARS,KMF,LBP,KRW,TRY,LKR,BGN,RUB,KES,GIP,UGX,CRC,DJF,UYU,SCR,GNF,FJD,NPR,SLL,GHS,CLP,EUR,SEK,TJS,TZS,STN,PYG,ZAR,DOP,YER,FKP,MDL,AZN,SGD,JOD,BAM,MAD,HUF,ETB,AED,AOA,DZD,PKR,GBP,HKD,GMD,SAR,VND,SVC,TTD,NOK,IRR,GYD,JMD,UZS,MNT,PLN,LSL,TMT,KYD,AFN,BYN,CVE,CZK,NGN,BHD,ANG,MKD,LAK,ALL,MYR,GTQ,NIO,BOB,ZMW,ERN,COP,DKK,IDR,OMR,BSD,CDF,TOP,WST,UAH,MRU,BTN,BDT,QAR,SBD,MVR,BZD,SYP,VUV,JPY,KZT,VES,BND,AMD,BWP,MGA,MUR,HNL,CUC,INR,MOP,CUP,PHP,USD,IQD,TWD,THB,MWK,MXN,RON,PEN,XOF,ILS,CHF,XDR,KWD,RSD,BMD,XAF,XAU,KHR,BIF,XAG,LYD,XCD,ISK,XPF,PGK,SHP,EGP,SZL,LRD,TND,KPW,MZN,NAD,CAD,MMK,PAB,BRL,RWF,SRD,AUD,SOS,SDG,GEL,NZD,KGS
2019-07-03,7.76056667,47.59589126,491.9677503,1699.87881649,1318.21862186,6.35437329,198.52770745,1.95583,71.58543312,115.26103015,0.89733973,4180.92379286,657.1632729,200.45743907,39.57951368,15.34797607,10351.99113583,2.42415973,124.71279987,10124.45325332,6.05660241,768.549525,1.0,10.5042655,10.64445819,2596.97638639,24.42817673,6994.05046477,15.90118597,57.50731766,282.23265739,0.89733973,20.38446707,1.91298923,1.52957989,0.79947866,1.95583,10.80396309,322.54579033,32.80999,4.14116415,387.70677927,134.68225448,183.94414188,0.89733973,8.79317829,56.03503161,4.22855427,26233.76992176,9.86662663,7.63194947,9.63269931,47474.28307074,235.60557106,147.90548394,9673.3266191,3001.17408117,4.24229205,15.90118597,3.94665057,0.92464378,91.7955776,2.3137889,110.27000009,25.45153824,406.22559304,0.42398304,2.01841895,61.10755587,9840.62742051,121.92791905,4.66642916,8.70008337,37.74558356,7.79220138,14.48436785,16.91421708,3622.89979261,7.46365308,15919.57689961,0.43356776,1.12761447,1860.38586615,2.54431359,2.95329679,29.54058442,40.84985898,77.58183507,95.2391471,4.10451668,9.03532017,17.46626073,2.27604495,580.72244116,130.19062656,121.61684893,431.6094135,7521.26260363,1.52957989,537.26511234,12.00352678,4069.13297907,40.47203033,27.62862575,1.12761447,77.58183507,9.05697364,29.88178351,57.68415488,1.12761447,1346.24490862,35.04821069,34.4970091,856.50708838,21.48130601,4.72570575,3.71723858,655.9570003,4.0247383,1.11223709,0.81419404,0.34264448,117.76299921,1.12761447,655.9570003,0.00079521,4586.01150484,2081.67556268,0.07368613,1.56712277,3.04745867,141.72489084,119.33174229,3.81591088,0.89733973,18.74072942,15.90118597,221.92570268,3.25851837,1014.91950873,70.15792288,15.90118597,1.47417043,1702.8279781,1.12761447,4.33348262,1025.96774656,8.4090883,1.60380415,655.74219731,50.90031018,3.16505024,1.68104342,78.21865148
2019-07-04,7.75151708,46.99886291,491.96774986,1700.72578577,1318.38217066,6.3211092,198.69333301,1.95583,71.56419786,115.78882393,0.8968074,4177.67330465,653.74135481,200.55774884,39.72276469,15.36435464,10352.57434335,2.40900357,124.29813226,10125.37387766,6.11792261,763.75928639,1.0,10.52173768,10.64975854,2593.65991005,24.51200155,6993.57175657,15.84049332,57.33337774,282.39793266,0.8968074,20.39518476,1.91394236,1.52984957,0.799877,1.95583,10.79320146,322.80025689,32.58682343,4.14322749,387.90213974,134.73429258,178.16703935,0.8968074,8.78424898,56.07422933,4.23066116,26257.25595097,9.8715427,7.6311232,9.62660347,47499.0066249,235.87528128,148.4909484,9673.86470679,3002.47503057,4.24312729,15.84049332,3.95989847,0.92510459,91.58667873,2.30942896,110.27000002,25.46107451,406.42583803,0.42419429,2.01943552,61.14354428,9843.03099138,122.01175733,4.65937989,8.69548118,37.19549281,7.7913798,14.47110874,16.92264463,3604.60044361,7.46329803,15920.00104973,0.43378379,1.12817631,1861.36964656,2.53236729,2.94561579,29.55547341,40.05897998,77.32387697,95.2968198,4.10656177,9.03982286,17.47717125,2.27515817,581.00825841,130.2601104,121.61909552,434.41640768,7791.12801148,1.52984957,537.58691641,11.93841843,4128.72072575,40.49097187,27.64240444,1.12817631,77.32387697,9.04777645,29.89667219,57.68648851,1.12817631,1347.64633967,35.07391461,34.60787551,851.15846869,21.4240138,4.71334497,3.71465887,655.95699991,4.02133389,1.11188639,0.81443047,0.34302627,117.73366761,1.12817631,655.95699991,0.00079686,4596.14288779,2073.72787407,0.07383848,1.57407143,3.0488634,141.69139572,119.33174222,3.81781198,0.8968074,18.7594274,15.84049332,222.2506457,3.25965214,1015.43716246,70.1935692,15.84049332,1.47288484,1698.92035017,1.12817631,4.27269586,1031.25082871,8.41329007,1.60724904,652.04435097,50.95209222,3.1587298,1.68710462,78.37713736
2019-07-05,7.72986998,46.96313619,491.96775016,1690.37056928,1316.95059325,6.30551701,197.50640994,1.95583,71.5962641,115.01633084,0.89689555,4148.89301046,649.19635419,199.33459321,39.48087553,15.2829113,10284.81865095,2.40016217,123.56015924,9975.35384559,6.06885636,767.00935353,1.0,10.5926609,10.58491483,2576.08998757,24.42637667,6938.09085435,15.90539914,57.15303063,280.67864156,0.89689555,20.2710024,1.90228907,1.52622666,0.79500679,1.95583,10.7686968,324.32847099,32.5207244,4.11800061,385.5391515,133.57551047,177.16684135,0.89689555,8.74263017,55.75495377,4.20490191,26054.92540163,9.8114378,7.58409846,9.67461827,47209.484077,234.17739114,147.74471598,9614.34043204,2983.97283772,4.25183888,15.90539914,3.93578843,0.91947191,90.67177668,2.30254541,110.27,25.50565392,404.22931783,0.4216115,2.00713633,61.50556599,9776.05639321,121.83998988,4.64083146,8.6379322,36.95778423,7.74316308,14.3246879,16.81960765,3612.55555975,7.4629896,15791.01730155,0.43114261,1.12130718,1851.72913976,2.52488303,2.931508,28.78231317,38.39383071,76.86479581,94.72774944,4.08155812,8.9847828,17.36856236,2.26040787,577.46958184,128.97299128,121.72333659,430.83929494,7742.1358995,1.52622666,534.87521621,11.9139545,4102.91700435,40.09722147,27.45058263,1.12130718,76.86479581,9.00490907,29.71464019,57.58019403,1.12130718,1337.95053963,34.97009417,34.51518115,846.92863783,21.3542702,4.72319333,3.69638614,655.95700021,4.00779327,1.11304812,0.8117703,0.34090691,117.68199208,1.12130718,655.95700021,0.00080262,4566.83657604,2065.64148599,0.07475761,1.56416136,3.03029982,141.67845415,119.3317423,3.79456659,0.89689555,18.64164481,15.90539914,220.8961431,3.24716613,1009.26050305,69.76616056,15.90539914,1.47002976,1691.72605197,1.12130718,4.28555658,1024.70301723,8.36206634,1.60944465,647.915918,50.58676541,3.13725331,1.6950751,78.01359722
2019-07-06,7.73975511,46.92494388,491.96775012,1692.55349712,1319.0257204,6.31938406,197.8438156,1.95583,71.62084094,115.08294932,0.8966857,4210.29111058,653.00693826,199.91358439,39.45435152,15.70607379,10328.71597704,2.41380336,123.5713736,10172.16229641,6.04998391,767.77451993,1.0,10.6004084,10.59847798,2575.07927096,24.53255037,6894.09950458,15.9115489,57.10413111,280.20044037,0.8966857,20.13120131,1.90867915,1.52661895,0.79603345,1.95583,10.77999484,323.96888097,32.5538064,4.12331855,386.07484618,134.65349246,176.16664243,0.8966857,8.75034861,55.91019668,4.21033208,26227.59413189,9.82410819,7.56844589,9.67519996,47184.10619388,235.76403584,146.26924723,9633.23980064,2960.14414625,4.25345034,15.9115489,3.92964328,0.92016333,89.94333137,2.30164815,110.27000003,25.50732921,403.60735636,0.42215596,2.00692485,61.60534565,9776.7214283,121.83924254,4.64385261,8.63917131,37.57390224,7.75819418,14.46102614,16.84132833,3604.5155121,7.46095758,15813.76233299,0.43169938,1.12275522,1844.34994927,2.6165607,2.98369626,28.9920139,37.60847115,76.8717721,94.89052542,4.08682901,9.20289778,17.58961481,2.26258186,578.50503618,128.09513927,121.76957751,431.23259077,8072.04865676,1.52661895,535.5659125,11.91473744,4053.2179149,40.58714778,27.50816033,1.12275522,76.8717721,9.01285907,29.75301338,57.6621236,1.12275522,1336.31636258,35.03178232,34.58292145,870.22489273,21.33756058,4.72325848,3.69339623,655.95699997,4.0151737,1.11340247,0.81130966,0.34210407,117.72611982,1.12275522,655.95699997,0.000802,4569.67006254,2067.65460628,0.07485031,1.56590989,3.02999161,141.85630414,119.33174226,3.80062157,0.8966857,18.65109803,15.9115489,220.28457124,3.24756385,1009.96487202,69.7011235,15.9115489,1.46798003,1686.1296489,1.12275522,4.28816566,1005.23066422,8.33710763,1.60828149,653.95895193,50.64872224,3.14130603,1.69372204,78.18148521
2019-07-07,7.73881586,46.92951998,491.96774996,1692.29174537,1318.95338667,6.31814848,197.81321924,1.95583,71.61315027,115.06539707,0.89601813,4209.64529884,652.97193209,199.88533277,39.44752068,15.71048964,10327.74689172,2.41353436,123.5542735,10170.58919986,6.04903989,767.85104695,1.0,10.60144227,10.59683894,2574.70039342,24.52898767,6891.87182881,15.91598312,57.09450502,280.14033854,0.89601813,20.12788941,1.90838398,1.52662255,0.79591035,1.95583,10.77840507,323.97126616,32.54877198,4.12268089,386.01514008,134.65130359,176.14219077,0.89601813,8.75195122,55.90155022,4.20968096,26223.59752969,9.8225889,7.56676421,9.67422246,47176.9776816,235.73174361,146.21643128,9631.7500295,2959.68635972,4.25334066,15.91598312,3.92903556,0.92002102,89.92920927,2.3012922,110.26999995,25.50711447,403.53268537,0.42209068,2.00661448,61.59605347,9769.42731696,121.82612588,4.64290918,8.63770478,37.57625157,7.75703854,14.45881948,16.83872383,3605.92198002,7.45856493,15811.18531202,0.43163262,1.12258159,1844.06472144,2.61616178,2.98324411,28.99065185,37.60265504,76.86113436,94.87617897,4.08619698,9.20147133,17.59083021,2.2622266,578.38869602,128.07532938,121.77187078,431.16673505,8070.80033392,1.52662255,535.48308775,11.91289484,4052.60184479,40.58084353,27.50436815,1.12258159,76.86113436,9.01450975,29.74841211,57.65481342,1.12258159,1336.23559967,35.0352407,34.58462542,870.14864717,21.3437256,4.7225623,3.69273268,655.95699966,4.01148155,1.11317031,0.81118419,0.3420518,117.70803804,1.12258159,655.95699966,0.00080249,4568.90727922,2067.32381883,0.07484875,1.56566462,3.02944686,141.83718807,119.33174222,3.79995862,0.89601813,18.64796741,15.91598312,220.25050436,3.24707808,1009.80868194,69.69059717,15.91598312,1.46837966,1685.73710568,1.12258159,4.28675317,1005.03819874,8.33517235,1.60831466,653.83682438,50.64088946,3.14082023,1.69409864,78.16939451
2019-07-08,7.71518863,46.86892601,491.96775017,1690.21180541,1322.75924081,6.42299119,197.49943488,1.95583,71.23077966,115.07265347,0.89651368,4148.66569118,648.48803542,199.31612451,39.37626139,15.24949102,10287.10632088,2.40609423,123.58202977,9987.71052208,6.07467841,769.35642802,1.0,10.60680487,10.58392147,2575.92565721,24.45420229,6941.57467203,15.84040808,57.09695764,280.69748433,0.89651368,20.11232515,1.90211026,1.52473811,0.79493212,1.95583,10.76995365,324.69782098,32.51551515,4.11761383,387.28432809,134.06376055,177.7104788,0.89651368,8.74470369,55.81693428,4.20450698,26089.41609433,9.81051628,7.58752716,9.68780765,47216.50657458,235.29453288,147.80021445,9616.36378848,2983.5781158,4.25674806,15.84040808,3.92420623,0.91938548,89.86479743,2.29593784,110.27000006,25.52195965,404.19328313,0.4215719,2.00695127,61.53365251,9779.33677541,121.2459825,4.63728294,8.63632041,36.95454823,7.74623929,14.21122194,16.81802791,3596.24700109,7.4624445,15820.32021111,0.43110212,1.12120186,1851.57447927,2.52578336,2.94277282,28.77960077,37.5563676,76.87840108,94.7388634,4.08117477,8.9839383,17.25984868,2.26030261,577.42291966,128.96090526,121.88484178,430.79993597,8062.21873522,1.52473811,536.48794211,11.89825193,4102.74477839,40.37591809,27.45353651,1.12120186,76.87840108,9.0070448,29.71184931,57.55681725,1.12120186,1341.87478325,34.96905404,34.54337771,849.75540477,21.18969845,4.72252347,3.68921926,655.95700013,4.00440498,1.11387585,0.8119183,0.34118502,117.72239491,1.12120186,655.95700013,0.00080376,4566.50289499,2065.39722017,0.07458448,1.56568019,3.030015,141.9344997,119.33174227,3.79421035,0.89651368,18.62317799,15.84040808,221.99924999,3.24739522,1009.16045794,69.58762991,15.84040808,1.46747492,1688.43696408,1.12120186,4.26864883,1020.45784963,8.36127826,1.60877166,647.77004769,50.7357071,3.1838531,1.69256407,78.07334187
2019-07-09,7.72216492,46.86206681,491.96774994,1689.75295407,1324.30419171,6.41785918,196.91038982,1.95583,71.43680971,115.24323458,0.89942774,4148.79073986,650.48203491,199.26231036,39.49460167,15.31095163,10282.32852511,2.40968834,123.49612486,9994.81103271,6.06621582,770.42502381,1.0,10.61881965,10.58119379,2576.40663169,24.45445422,6932.1569978,15.85049256,57.13272151,280.50035087,0.89942774,20.07127379,1.90161175,1.52613443,0.79471631,1.95583,10.73922898,325.46345834,32.36578507,4.116496,387.74908802,134.13702073,176.91116096,0.89942774,8.75487224,55.98204506,4.20336556,26027.8506955,9.80785297,7.58933969,9.68907333,47254.34927959,234.51216206,147.62381263,9613.54685573,2983.71866514,4.26380824,15.85049256,3.93237901,0.91914555,90.8200808,2.29858792,110.26999999,25.55423213,404.28145066,0.42145745,2.00640656,61.61339082,9768.7778427,121.94899322,4.64290973,8.6314743,36.97411293,7.74601717,14.11406447,16.81346223,3616.06611389,7.46390555,15838.36991661,0.43098508,1.12089748,1851.14875462,2.54698731,2.95792443,28.72506056,39.06705201,76.82496104,94.72963699,4.08006683,9.00305068,17.31006548,2.25959101,577.27569362,128.85958454,121.93908329,431.04293233,7794.93733768,1.52613443,533.47722151,11.92383466,4089.65964018,40.27329144,27.44186201,1.12089748,76.82496104,9.01751841,29.70378327,57.59651145,1.12089748,1333.96408527,34.93263188,34.52242032,846.60838211,21.18247733,4.72839002,3.68434747,655.95700021,3.997308,1.11322143,0.81227812,0.34133018,117.70210209,1.12089748,655.95700021,0.00080208,4568.72330796,2066.83904073,0.0742453,1.56889827,3.02922437,141.90362886,119.33174225,3.79426771,0.89942774,18.62425696,15.85049256,222.49588525,3.24726899,1008.90047445,69.54141237,15.85049256,1.4711307,1690.2889239,1.12089748,4.26565604,1019.88725008,8.3588116,1.61821865,652.48922886,50.56794336,3.22758929,1.69620754,78.05303077
2019-07-10,7.73887573,47.37321358,491.96775001,1697.58058752,1325.09766876,6.42029021,197.74109231,1.95583,71.13398137,115.84474303,0.90033951,4151.64643076,654.09510361,200.18496047,39.60424374,15.33098248,10320.85176059,2.42786803,123.77120604,10018.87397088,6.08973509,771.39441444,1.0,10.5982477,10.63007611,2589.05472088,24.6125883,6967.15353182,15.81484727,57.39670277,281.52428071,0.90033951,20.13667035,1.91040293,1.52832401,0.79839777,1.95583,10.76162081,325.87141305,32.65025234,4.13556531,389.53999401,134.59910485,178.34441966,0.90033951,8.80198861,56.22919345,4.22283728,26163.70053526,9.85328699,7.63591852,9.66631842,47430.64892219,235.12379916,149.74277605,9655.47112407,2996.2467073,4.26871031,15.81484727,3.9525735,0.92339371,91.22765874,2.29186939,110.27,25.60203188,405.39476115,0.42340982,2.01570102,61.89890394,9829.80901955,122.28158835,4.66440642,8.66582954,37.60483141,7.7753707,14.13242554,16.89134913,3618.29922095,7.46491976,15852.10283169,0.43298158,1.12608994,1859.63636255,2.54770139,2.96338093,28.85554036,41.02622948,76.99608464,95.10454376,4.09896739,9.02311187,17.37925767,2.26958853,579.94401504,129.52292722,122.10522737,432.47342789,7979.12377006,1.52832401,537.14024015,12.02443404,4091.78988982,40.21294746,27.56195007,1.12608994,76.99608464,9.06604826,29.84138346,57.77568498,1.12608994,1343.44867846,34.96838117,34.57685906,868.14178392,21.66026582,4.73366394,3.70798583,655.95699992,4.00111879,1.11388352,0.8144445,0.34272388,117.72282924,1.12608994,655.95699992,0.0007988,4592.31537405,2078.99872666,0.07417894,1.57614332,3.04322504,141.92492847,119.33174223,3.81075165,0.90033951,18.71768985,15.81484727,223.809861,3.25262627,1013.56658161,69.89100358,15.81484727,1.47585341,1700.73095594,1.12608994,4.24086924,1027.38638509,8.39772681,1.61736592,655.4388601,50.79094235,3.1977341,1.6935702,78.58765631
2019-07-11,7.73558474,47.00864138,491.96775022,1697.24444818,1322.35356631,6.38182672,197.39815642,1.95583,70.75638364,115.82972934,0.89718338,4150.73829959,654.34900783,200.16148412,39.63032863,15.34180753,10323.12369273,2.42998488,123.78422156,10014.22800361,6.04758141,769.34797919,1.0,10.56836706,10.62795898,2586.63023703,24.5926232,6963.90227919,15.67432329,57.21506322,281.4293669,0.89718338,20.13266926,1.91002475,1.52683942,0.79823968,1.95583,10.77617026,325.99257594,32.41412504,4.13474643,389.45995854,134.48534213,178.78781423,0.89718338,8.80637681,56.17329433,4.22200111,26081.26254242,9.85133593,7.61616231,9.62291872,47360.83202492,235.43390018,149.65067149,9657.39344727,2992.9796116,4.26841569,15.67432329,3.94053449,0.9232109,90.52499935,2.28758782,110.27000001,25.6025921,405.31391764,0.42332598,2.0153016,61.53299311,9824.49148342,121.87410211,4.63344715,8.66411328,37.02763926,7.75963813,14.07522312,16.88800446,3597.25021499,7.46688908,15835.30449476,0.43289585,1.12586696,1859.27191011,2.54316775,2.95424169,29.05022585,41.3742899,77.00418137,94.90103595,4.09815575,9.02131987,17.3758083,2.26891391,579.82109314,129.49773113,121.93220649,431.43216428,8025.19554525,1.52683942,536.85866646,11.96913008,4115.11775119,40.31893401,27.54747983,1.12586696,77.00418137,9.07056811,29.83547454,57.66111582,1.12586696,1338.38633591,34.91988702,34.5704969,850.39184519,21.51810046,4.73322755,3.69682993,655.95700039,3.99856635,1.11309459,0.81394551,0.34266272,117.71669293,1.12586696,655.95700039,0.00079728,4580.43130791,2065.26526214,0.07412359,1.57703297,3.04262251,141.89978777,119.3317423,3.80999746,0.89718338,18.68024235,15.67432329,223.76625709,3.25049464,1013.36593279,69.87717932,15.67432329,1.47218739,1701.04058016,1.12586696,4.23424144,1026.67995932,8.39606819,1.61282133,648.92609663,50.78766237,3.2083605,1.6880288,78.63532827
2019-07-12,7.74588161,46.98573806,491.9677502,1696.73056404,1326.60077842,6.42444873,197.4969107,1.95583,70.95394429,115.87298583,0.89646749,4159.00294918,653.46228082,200.08256493,39.5282283,15.34903486,10317.7367606,2.41687838,124.13362432,10072.91484784,6.02599399,765.02458397,1.0,10.55080386,10.62474062,2591.83645043,24.57433987,6967.76943459,15.74299887,57.26670924,281.82443292,0.89646749,20.09580747,1.90944629,1.52993432,0.79799799,1.95583,10.77333519,325.85231609,32.53951386,4.13349453,389.34173534,134.52118264,179.09840208,0.89646749,8.80700313,56.15596982,4.2207228,26115.37809783,9.84835319,7.62513252,9.6218568,47406.83249052,235.61767967,149.75396355,9654.85686662,2992.06385613,4.26902897,15.74299887,3.9505965,0.92293134,91.20385976,2.29196013,110.27000004,25.59289568,405.97399606,0.42319781,2.01469168,61.51472797,9821.1843126,121.91707323,4.62979273,8.64338017,37.07602721,7.76855029,14.0422047,16.88289118,3588.88259535,7.46716392,15765.11639659,0.43276478,1.12552608,1858.71407475,2.53993443,2.94884601,29.01172356,41.39563988,77.22153922,95.02088884,4.09691493,9.01987474,17.36026541,2.26800169,579.63951526,129.95286964,121.56734468,431.78885063,8023.78597843,1.52993432,536.78186127,11.91034121,4119.22612623,40.30747994,27.53241174,1.12552608,77.22153922,9.07121323,29.82644109,57.55562944,1.12552608,1345.70589083,34.95461513,34.82973598,869.96272423,21.41978833,4.73435817,3.69548845,655.95700007,4.00103343,1.10798699,0.81347395,0.34251378,117.66567588,1.12552608,655.95700007,0.00079932,4585.88815694,2071.06545421,0.07425372,1.57279215,3.04169615,141.8977035,119.33174227,3.80884344,0.89646749,18.70791881,15.74299887,223.99455952,3.25048242,1013.06477377,69.91347598,15.74299887,1.46784643,1698.29471069,1.12552608,4.21441507,1028.07334524,8.39351897,1.60631611,649.64294261,50.87338629,3.19633227,1.68470789,78.4581247
2019-07-13,7.75515098,46.86875095,491.96775003,1699.21419291,1326.00201938,6.44313182,198.33898373,1.95583,71.00604419,115.9292238,0.896427,4226.85668533,657.59466582,200.63642457,39.6443027,15.76755909,10382.6596951,2.41778482,124.24286633,10313.63836494,5.98361529,766.04364968,1.0,10.55652769,10.64018325,2588.68880556,24.51659592,6774.77847613,15.75392256,57.3949211,281.41315199,0.896427,19.92871767,1.91619028,1.53019073,0.79916608,1.95583,10.771081,325.85503194,32.73915321,4.13954502,389.90045662,135.17562952,178.67323153,0.896427,8.81847204,56.21918573,4.22690098,26330.80191712,9.86276895,7.64845367,9.61999724,47369.8294029,236.6928151,151.20043082,9674.53095772,2977.42905026,4.27003973,15.75392256,3.94510758,0.92389494,90.39869613,2.29379809,110.27,25.59114483,405.19292915,0.42381727,2.01482269,61.64441239,9818.336246,122.18621477,4.63664732,8.67274662,37.68507034,7.81638252,14.14611694,16.90760391,3596.88230587,7.46433883,15784.73044688,0.43339825,1.12717359,1851.60800874,2.63237719,3.00178496,29.15263396,41.47991802,77.28949694,95.26393547,4.10291188,9.31551251,17.65810921,2.27147769,580.77525895,129.08391628,121.63494101,432.26112342,8053.83902879,1.53019073,537.30110161,11.95256755,4083.74456397,40.80378382,27.57269537,1.12717359,77.28949694,9.08302621,29.87010024,57.65260797,1.12717359,1342.16854367,35.01511797,34.86172035,866.54953731,21.40830154,4.73096354,3.70054442,655.95699985,4.00367622,1.10926204,0.81486748,0.34378705,117.67165919,1.12717359,655.95699985,0.00079631,4594.33169144,2077.23679147,0.07406827,1.57344959,3.04224675,142.0745719,119.33174224,3.81549873,0.896427,18.7141919,15.75392256,225.40090488,3.25189845,1014.0530096,69.95334611,15.75392256,1.46849481,1700.50792288,1.12717359,4.21231261,1009.1787314,8.36988302,1.6057785,658.74606141,50.84803988,3.20101168,1.68419142,78.42119195
2019-07-14,7.7544128,46.87704687,491.96775009,1699.09768125,1325.8567884,6.44855768,198.32538403,1.95583,71.02361977,115.92163054,0.89620864,4226.60036439,657.60431008,200.62299677,39.64223176,15.77370802,10382.81048431,2.41761904,124.24092016,10312.93119861,5.9831918,766.10245151,1.0,10.55686943,10.63945367,2588.43175263,24.51456435,6770.80819753,15.73715698,57.39174124,281.37959722,0.89620864,19.92706326,1.91605889,1.53010572,0.79911128,1.95583,10.77046271,325.95321739,32.73690835,4.13926118,389.87372194,135.18053442,178.6506841,0.89620864,8.81905819,56.2153309,4.22661115,26328.99740862,9.86209268,7.64824984,9.61408659,47366.35299004,236.67092083,151.21122777,9673.86759481,2977.22489243,4.27134021,15.73715698,3.94483708,0.92383159,90.39289357,2.29364081,110.27000003,25.59406275,405.15744143,0.42378821,2.01468454,61.64089915,9828.35455434,122.17783671,4.63631769,8.67244226,37.68248635,7.8164129,14.14510446,16.90644459,3598.11134475,7.46350617,15783.78294806,0.43336853,1.12709631,1851.48104683,2.63218244,3.00158442,29.15234434,41.47711928,77.28828627,95.25686522,4.10263055,9.31487376,17.66158499,2.27132463,580.76925238,129.07506517,121.61990587,432.22451585,8053.75653656,1.53010572,537.26425996,11.95174799,4083.46454992,40.8009702,27.57080477,1.12709631,77.28828627,9.08362993,29.86805211,57.64654737,1.12709631,1342.26422626,35.03367616,34.87035472,866.59855113,21.40401934,4.72954702,3.70025719,655.95699993,4.00282014,1.10928129,0.8148116,0.34376361,117.66325479,1.12709631,655.95699993,0.00079626,4594.04452121,2077.14833093,0.07406337,1.57331377,3.04197097,142.06483013,119.33174226,3.81523711,0.89620864,18.71272422,15.73715698,225.38544969,3.25167371,1013.98347805,69.94794463,15.73715698,1.4684112,1700.64378109,1.12709631,4.21566488,1009.14170237,8.36869078,1.60544958,658.70089253,50.84455331,3.20079219,1.68421744,78.41581477
2019-07-15,7.74299394,47.18848858,491.96774975,1696.98299944,1327.75419727,6.42697239,197.81756591,1.95583,70.50238332,116.01473293,0.89904848,4157.86934436,653.16198774,200.11357628,39.5677899,15.33056064,10324.30762598,2.41160922,124.00722631,10091.56928506,6.02128326,765.03617808,1.0,10.53903177,10.62632245,2591.94413107,24.55295191,6969.23777548,15.66696757,57.19086755,281.80986,0.89904848,20.09919156,1.90973045,1.5270627,0.79811671,1.95583,10.75253326,325.46016171,32.64151971,4.1341095,389.40085437,134.42928066,179.57119525,0.89904848,8.81005865,56.08538263,4.22135074,26116.02490347,9.8498184,7.62624742,9.62102802,47421.43712625,235.20410732,149.77421229,9672.16673947,2992.11709981,4.26258515,15.66696757,3.93992723,0.92306865,90.92989924,2.2833501,110.26999996,25.60334119,407.22391536,0.42326077,2.01498611,61.53045304,9819.60653695,121.8551339,4.61965813,8.64487432,37.07822379,7.76948141,14.07920657,16.88540298,3593.23484124,7.46697225,15669.92162041,0.43282916,1.12569353,1858.95170289,2.53616187,2.94319787,29.00416457,41.42420277,77.14290907,95.03301781,4.09752446,9.01992814,17.328988,2.26811349,579.72562213,129.97329544,121.48199925,431.11932598,8092.05812271,1.5270627,536.91392055,11.91211506,4118.60189538,40.30978388,27.53422278,1.12569353,77.14290907,9.07436041,29.8308786,57.42795998,1.12569353,1341.46330836,34.97367319,34.78304203,861.15398703,21.36737088,4.73114765,3.69728227,655.95699986,3.98796832,1.10879167,0.8134824,0.34271551,117.68070403,1.12569353,655.95699986,0.00079701,4584.20572694,2071.31667761,0.07344386,1.57302611,3.04215362,141.68276944,119.33174219,3.80940993,0.89904848,18.69688481,15.66696757,224.85736864,3.23649877,1013.21549414,69.86576782,15.66696757,1.4683648,1697.75755014,1.12569353,4.22209917,1024.82101911,8.39477515,1.60041208,649.74348165,50.71944781,3.20018499,1.67598156,78.31814433
2019-07-16,7.71157557,47.85748331,491.96775005,1690.42880853,1321.85719431,6.40096457,197.07636611,1.95583,70.44840664,115.59352589,0.90386434,4141.26466697,650.6334422,199.3414179,39.37011719,15.27119645,10280.32462958,2.393444,123.79649643,10048.37205903,5.99752311,763.45085868,1.0,10.51744906,10.58516025,2578.52929207,24.48187022,6941.63387062,15.6189715,56.9310101,280.72227783,0.90386434,20.02154357,1.90235462,1.52304151,0.79503418,1.95583,10.72538222,326.04732554,32.74008053,4.11814249,387.88959247,134.20519363,178.8825113,0.90386434,8.76561399,55.85739956,4.20504679,26019.07778398,9.81177584,7.59903889,9.59467629,47208.37825036,234.96636483,151.42695702,9626.06753464,2985.51008715,4.25845104,15.6189715,3.93592466,0.91950353,90.83613592,2.27957985,110.26999999,25.59390165,405.64947639,0.42162602,2.00720875,61.29518399,9788.16761044,121.38470505,4.60583193,8.60846057,36.94620189,7.74193998,14.03699882,16.82018715,3586.27015976,7.46744032,15625.98157225,0.43115746,1.12134581,1851.79116533,2.52164765,2.92549014,29.08723479,41.24155246,77.01181739,94.69357092,4.08169875,8.98508783,17.26204394,2.25947096,577.48071926,128.82004367,121.47918482,429.9673645,8105.44704485,1.52304151,534.40880574,11.86610393,4100.74108613,40.2312894,27.42900793,1.12134581,77.01181739,9.02858241,29.71566396,57.08006155,1.12134581,1340.10498263,34.8403873,34.66516075,857.88408129,21.399449,4.73159912,3.6850761,655.95700007,3.97857735,1.10875356,0.81191037,0.34126704,117.64587062,1.12134581,655.95700007,0.00079739,4567.97736497,2061.18238996,0.07182576,1.56607846,3.03040418,141.70065808,119.33174225,3.80762575,0.90386434,18.62531495,15.6189715,225.38989255,3.23192258,1009.30472715,69.59663502,15.6189715,1.46250343,1691.6932075,1.12134581,4.21594413,1024.61584741,8.3623557,1.59690758,647.5135835,50.66403107,3.2068884,1.67264932,78.00865756
